"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","continent","county","preparations","type","elevation","elevationAccuracy"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.148406,22.271333,"Central and Western",2022,4,30,"cdround","https://www.inaturalist.org/observations/114989639","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772470869","114989639",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",121.149197,22.812281,"Taiwan",2022,4,30,"cdround","https://www.inaturalist.org/observations/113845698","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772743677","113845698",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.133877,22.276912,"Central and Western",2022,4,30,"cdround","https://www.inaturalist.org/observations/114739648","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773453502","114739648",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.043769,22.317966,"Southern",2022,4,26,"cdround","https://www.inaturalist.org/observations/116028838","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3773680145","116028838",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",121.613733,25.240401,"New Taipei",2022,5,3,"cdround","https://www.inaturalist.org/observations/115305977","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772862103","115305977",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",113.563203,22.115856,"Ilhas",2022,5,4,"cdround","https://www.inaturalist.org/observations/115532331","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773284396","115532331",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.199075,22.318407,"Southern",2022,5,15,"cdround","https://www.inaturalist.org/observations/117465789","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3784782718","117465789",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.264854,22.37454,"Sai Kung",2022,5,8,"cdround","https://www.inaturalist.org/observations/116797232","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3784800557","116797232",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.169312,22.260272,"Wan Chai",2022,5,20,"cdround","https://www.inaturalist.org/observations/117943335","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3802389772","117943335",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",113.488865,23.244515,"Guangdong",2022,5,19,"cdround","https://www.inaturalist.org/observations/117818177","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3802502535","117818177",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.345517,22.341786,"Wong Tai Sin",2022,5,29,"cdround","https://www.inaturalist.org/observations/119375649","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859480649","119375649",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.080179,22.419044,"Yuen Long",2022,5,18,"cdround","https://www.inaturalist.org/observations/121850702","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859777813","121850702",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.070449,22.343086,"Tsuen Wan",2022,5,31,"cdround","https://www.inaturalist.org/observations/119601548","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3860426858","119601548",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.164109,22.315054,"Southern",2022,6,27,"cdround","https://www.inaturalist.org/observations/123697510","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858872432","123697510",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.130935,22.618264,"Guangdong",2022,6,22,"cdround","https://www.inaturalist.org/observations/123045179","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859042775","123045179",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.196698,22.307976,"Kowloon City",2022,6,5,"cdround","https://www.inaturalist.org/observations/120335514","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859422444","120335514",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",113.943092,22.267946,"Islands",2022,6,27,"cdround","https://www.inaturalist.org/observations/123779688","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3859597435","123779688",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",119.196973,26.053114,"Fujian",2022,6,24,"cdround","https://www.inaturalist.org/observations/124375738","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859602853","124375738",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",113.87726,22.253582,"Islands",2022,6,27,"cdround","https://www.inaturalist.org/observations/123779677","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3859663549","123779677",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",113.823765,22.304071,"Islands",2022,6,27,"cdround,cudc","https://www.inaturalist.org/observations/123779692","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3859764489","123779692",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",113.91597,22.248012,"Islands",2022,6,27,"cdround","https://www.inaturalist.org/observations/123721517","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859942395","123721517",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.170533,22.499492,"North",2022,6,17,"cdround","https://www.inaturalist.org/observations/123528272","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3860088183","123528272",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",120.613463,22.642144,"Taiwan",2022,6,24,"cdround","https://www.inaturalist.org/observations/123196159","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860579918","123196159",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.210436,22.272277,"Eastern",2022,7,6,"cdround","https://www.inaturalist.org/observations/125131129","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873003922","125131129",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",113.904783,22.259091,"Islands",2022,7,12,"cdround","https://www.inaturalist.org/observations/125933071","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873222964","125933071",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.178523,22.395333,"Southern",2022,7,18,"cdround","https://www.inaturalist.org/observations/126848201","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873242211","126848201",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.13438,22.339539,"Sha Tin",2022,7,9,"cdround","https://www.inaturalist.org/observations/125331415","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873348036","125331415",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.122666,22.2583,"Yau Tsim Mong",2022,7,9,"cdround","https://www.inaturalist.org/observations/125331685","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873596352","125331685",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.086668,22.46513,"Yuen Long",2022,7,22,"cdround","https://www.inaturalist.org/observations/127364490","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3874001830","127364490",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",113.831457,22.260119,"Islands",2022,7,22,"cdround","https://www.inaturalist.org/observations/127495873","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3874039949","127495873",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",113.814266,22.276669,"Islands",2022,7,13,"cdround","https://www.inaturalist.org/observations/126094152","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3874119063","126094152",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",120.263451,22.61466,"Kaohsiung",2021,1,2,"cdround","https://www.inaturalist.org/observations/67572730","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3017994984","67572730",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",113.563922,22.126089,"Ilhas",2021,1,15,"cdround","https://www.inaturalist.org/observations/68145602","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759886506","68145602",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.180343,22.467218,"Tai Po",2021,2,28,"cdround","https://www.inaturalist.org/observations/70368257","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3058969164","70368257",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",113.845636,22.266657,"Islands",2021,3,3,"cdround","https://www.inaturalist.org/observations/70498728","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3058932982","70498728",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.043479,22.314698,"Southern",2021,3,17,"cdround","https://www.inaturalist.org/observations/71428118","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3061722673","71428118",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.05856,22.355468,"Southern",2021,3,17,"cdround","https://www.inaturalist.org/observations/71423382","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3061822641","71423382",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",120.669877,22.967155,"Kaohsiung",2021,3,20,"cdround","https://www.inaturalist.org/observations/71701562","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067735773","71701562",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.110006,22.347418,"Tsuen Wan",2021,3,24,"cdround","https://www.inaturalist.org/observations/71983161","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3067928879","71983161",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",121.568166,23.976445,"Taiwan",2021,3,14,"cdround","https://www.inaturalist.org/observations/72094357","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3070375306","72094357",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",127.664723,26.080771,"Okinawa",2021,3,15,"cdround","https://www.inaturalist.org/observations/101448563","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3416115794","101448563",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",120.522912,23.638731,"Taiwan",2021,4,6,"cdround","https://www.inaturalist.org/observations/73093699","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3090581951","73093699",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.10999,22.292924,"Tsuen Wan",2021,4,12,"cdround","https://www.inaturalist.org/observations/73891207","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3090910841","73891207",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.171128,22.25557,"Southern",2021,4,29,"cdround","https://www.inaturalist.org/observations/75802373","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112307576","75802373",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.12009,22.434979,"Tai Po",2021,4,30,"cdround","https://www.inaturalist.org/observations/76451035","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112749369","76451035",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",121.496401,25.13421,"Taipei",2021,4,13,"cdround","https://www.inaturalist.org/observations/85075444","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3321280440","85075444",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",113.975349,22.243376,"Islands",2021,4,29,"","https://www.inaturalist.org/observations/120486745","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860286640","120486745",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",120.821808,24.505372,"Taiwan",2021,5,8,"cdround","https://www.inaturalist.org/observations/77866497","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113262877","77866497",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.155155,22.253745,"Southern",2021,5,7,"cdround","https://www.inaturalist.org/observations/79005087","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3118318033","79005087",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",113.96738,22.204224,"Islands",2021,5,26,"cdround","https://www.inaturalist.org/observations/80432752","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3124647194","80432752",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",116.403039,23.565338,"Guangdong",2021,6,15,"cdround","https://www.inaturalist.org/observations/83147264","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307489720","83147264",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",120.384758,23.816818,"Taiwan",2021,6,16,"cdround","https://www.inaturalist.org/observations/83259743","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307517879","83259743",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.096943,22.354168,"Kwai Tsing",2021,6,26,"cdround","https://www.inaturalist.org/observations/84803069","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3321198090","84803069",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.320555,22.395714,"Sai Kung",2021,6,25,"cdround","https://www.inaturalist.org/observations/85101264","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3321251380","85101264",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",121.481854,23.877978,"Taiwan",2021,6,4,"cdround","https://www.inaturalist.org/observations/83111940","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3325518468","83111940",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",128.043215,26.521853,"Okinawa",2021,6,2,"cdround","https://www.inaturalist.org/observations/81278184","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415400626","81278184",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.266742,22.3714,"Eastern",2021,6,17,"cdround","https://www.inaturalist.org/observations/105353516","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3465907642","105353516",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",113.936779,22.289999,"Islands",2021,7,22,"cdround","https://www.inaturalist.org/observations/88139071","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330878577","88139071",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",106.987291,20.79451,"H<U+1EA3>i Phong",2021,7,31,"cdround","https://www.inaturalist.org/observations/89437119","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337611884","89437119",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",121.227859,24.951276,"Taipei",2021,7,20,"cdround","https://www.inaturalist.org/observations/107406078","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3705408481","107406078",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",118.311312,24.476287,"Fujian",2021,7,17,"cdround","https://www.inaturalist.org/observations/100491130","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3743084408","100491130",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.004384,22.532249,"Guangdong",2021,7,4,"cdround","https://www.inaturalist.org/observations/116384879","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773028138","116384879",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.240989,22.292366,"Kwun Tong",2021,7,4,"cdround","https://www.inaturalist.org/observations/120425748","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859450609","120425748",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.11207,22.501723,"North",2021,8,10,"cdround","https://www.inaturalist.org/observations/90621086","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337911947","90621086",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",121.544937,23.964445,"Taiwan",2021,8,16,"cdround","https://www.inaturalist.org/observations/92880377","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355004139","92880377",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.142925,22.379264,"Kwai Tsing",2021,8,26,"cdround","https://www.inaturalist.org/observations/92648774","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355495831","92648774",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",121.158644,23.126683,"Taiwan",2021,8,18,"cdround","https://www.inaturalist.org/observations/104773946","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3457016219","104773946",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",120.33202,23.028087,"Tainan",2021,8,26,"cdround","https://www.inaturalist.org/observations/92628088","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3468794381","92628088",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",114.132897,22.280487,"Central and Western",2021,9,7,"cdround","https://www.inaturalist.org/observations/94134256","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355770496","94134256",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Indotyphlops braminus",120.64051,23.756112,"Taiwan",2021,9,6,"cdround","https://www.inaturalist.org/observations/93849021","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384462255","93849021",NA,NA,NA,NA,NA,NA,NA
