"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","continent","preparations","county","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.119959,22.430525,"Tai Po",2021,3,29,"cdround","https://www.inaturalist.org/observations/74813909","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3097096595","74813909",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.292737,22.418366,"Tai Po",2021,4,18,"cdround","https://www.inaturalist.org/observations/74355430","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3097046929","74355430",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.118146,22.432544,"Tai Po",2021,4,30,"cdround","https://www.inaturalist.org/observations/75753433","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112301550","75753433",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.107593,22.393669,"Tsuen Wan",2021,4,30,"cdround","https://www.inaturalist.org/observations/75782764","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112551541","75782764",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.242787,22.506235,"North",2021,4,30,"cdround","https://www.inaturalist.org/observations/76468255","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112649335","76468255",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.242245,22.507894,"North",2021,4,30,"cdround","https://www.inaturalist.org/observations/77723595","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113586650","77723595",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.642148,22.860643,"Taiwan",2021,4,19,"cdround","https://www.inaturalist.org/observations/74589816","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333258407","74589816",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.181902,22.426628,"Tai Po",2021,5,6,"cdround","https://www.inaturalist.org/observations/77594401","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112442839","77594401",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.182114,22.491419,"Tai Po",2021,5,8,"cdround","https://www.inaturalist.org/observations/77898422","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113247929","77898422",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.121687,22.43005,"Tai Po",2021,5,16,"cdround","https://www.inaturalist.org/observations/79521433","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3118243649","79521433",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.165407,22.442447,"Tai Po",2021,5,15,"cdround","https://www.inaturalist.org/observations/79108175","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3124606498","79108175",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.199378,22.358378,"Sha Tin",2021,5,19,"cdround","https://www.inaturalist.org/observations/79378379","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3302126627","79378379",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.179472,22.466715,"Tai Po",2021,5,28,"cdround","https://www.inaturalist.org/observations/80606090","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302187844","80606090",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.092742,22.403028,"Yuen Long",2021,5,2,"cdround","https://www.inaturalist.org/observations/93725155","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355138047","93725155",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.241733,22.383503,"Sha Tin",2021,7,6,"cdround","https://www.inaturalist.org/observations/85886716","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3325819234","85886716",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.186852,22.545017,"Tai Po",2021,7,15,"cdround","https://www.inaturalist.org/observations/87215569","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333109560","87215569",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.131922,22.42408,"Tai Po",2021,7,30,"cdround","https://www.inaturalist.org/observations/89281766","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3335372790","89281766",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.016159,22.571826,"Guangdong",2021,7,14,"cdround","https://www.inaturalist.org/observations/105075936","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456193513","105075936",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.129416,22.377775,"Tsuen Wan",2021,8,26,"cdround","https://www.inaturalist.org/observations/92608024","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3344067780","92608024",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.058521,22.41945,"Yuen Long",2021,9,4,"cdround","https://www.inaturalist.org/observations/93651557","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3383883239","93651557",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.104803,22.407221,"Yuen Long",2021,9,29,"cdround","https://www.inaturalist.org/observations/96762787","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384113954","96762787",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.101905,22.41855,"Yuen Long",2021,9,10,"cdround","https://www.inaturalist.org/observations/96055962","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384303040","96055962",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.137393,22.445222,"Tai Po",2021,9,18,"cdround","https://www.inaturalist.org/observations/95282841","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3385103351","95282841",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.180318,22.431208,"Tai Po",2021,10,2,"cdround","https://www.inaturalist.org/observations/96882250","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384171887","96882250",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.846335,21.988971,"Taiwan",2021,10,20,"cdround","https://www.inaturalist.org/observations/101761583","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415713201","101761583",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.293312,22.428146,"Tai Po",2021,11,14,"cdround","https://www.inaturalist.org/observations/101099634","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415546161","101099634",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.127878,22.436478,"Tai Po",2020,3,24,"","https://www.inaturalist.org/observations/48990128","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2641474344","48990128",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.221145,22.381458,"Sha Tin",2020,4,17,"cdround","https://www.inaturalist.org/observations/42538728","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2609160044","42538728",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.094283,22.420364,"Yuen Long",2020,4,26,"cdround","https://www.inaturalist.org/observations/43591645","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611103397","43591645",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.121493,22.408336,"Tsuen Wan",2020,4,27,"cdround","https://www.inaturalist.org/observations/43862226","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611147092","43862226",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.130068,22.434094,"Tai Po",2020,4,30,"cdround","https://www.inaturalist.org/observations/44353603","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611231781","44353603",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.138158,22.446142,"Tai Po",2020,4,19,"cdround","https://www.inaturalist.org/observations/42737477","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067628783","42737477",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",117.828739,27.977539,"Fujian",2020,4,10,"cdround","https://www.inaturalist.org/observations/101875032","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456345396","101875032",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.034972,22.410021,"Yuen Long",2020,5,6,"cdround","https://www.inaturalist.org/observations/45170876","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2620019929","45170876",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.118383,22.432938,"Tai Po",2020,6,24,"cdround","https://www.inaturalist.org/observations/56119057","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850745182","56119057",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.186918,22.500453,"Tai Po",2020,6,26,"cdround","https://www.inaturalist.org/observations/58323429","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2859892284","58323429",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.181307,22.359683,"Sha Tin",2020,7,12,"cdround","https://www.inaturalist.org/observations/52783711","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2981043430","52783711",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.241838,22.38339,"Sha Tin",2020,7,27,"cdround","https://www.inaturalist.org/observations/54504938","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2992865476","54504938",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.181283,22.431095,"Tai Po",2020,7,4,"cdround","https://www.inaturalist.org/observations/51906543","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031589755","51906543",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.118526,22.4329,"Tai Po",2020,8,4,"cdround","https://www.inaturalist.org/observations/55474259","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850708319","55474259",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.118177,22.435537,"Tai Po",2020,8,13,"cdround","https://www.inaturalist.org/observations/56422819","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850778680","56422819",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.673596,22.892823,"Kaohsiung",2020,9,20,"cdround","https://www.inaturalist.org/observations/67516041","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3408120409","67516041",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.122815,22.42704,"Tai Po",2020,10,20,"cdround","https://www.inaturalist.org/observations/63075403","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3061672479","63075403",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.156248,22.436178,"Tai Po",2020,10,4,"cdround","https://www.inaturalist.org/observations/61648092","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3061736479","61648092",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",113.844469,22.677413,"Guangdong",2020,10,3,"cdround","https://www.inaturalist.org/observations/77874648","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337693477","77874648",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.59101,23.433638,"Taiwan",2019,3,3,"cdround","https://www.inaturalist.org/observations/20908536","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2012981795","20908536",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.242158,22.505413,"North",2019,4,9,"cdround","https://www.inaturalist.org/observations/22229048","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2236266345","22229048",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.24381,22.50913,"North",2019,4,9,"cdround","https://www.inaturalist.org/observations/22229054","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2236266605","22229054",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.198526,22.365491,"Sha Tin",2019,4,28,"cdround","https://www.inaturalist.org/observations/23860601","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2238941198","23860601",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.159294,22.421044,"Tai Po",2019,4,29,"cdround","https://www.inaturalist.org/observations/23936569","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2238955011","23936569",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.244144,22.505827,"North",2019,4,29,"cdround","https://www.inaturalist.org/observations/24354319","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2239041751","24354319",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.242993,22.507539,"North",2019,4,29,"cdround","https://www.inaturalist.org/observations/24359192","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2239043661","24359192",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",121.522136,25.178404,"New Taipei",2019,4,8,"cdround","https://www.inaturalist.org/observations/24368122","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2239044945","24368122",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.237704,22.505386,"North",2019,4,4,"cdround","https://www.inaturalist.org/observations/21978965","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2549969709","21978965",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.199725,22.360985,"Sha Tin",2019,4,24,"cdround","https://www.inaturalist.org/observations/23318282","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574132917","23318282",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",106.715432,34.991381,"Shaanxi",2019,4,13,"cdround","https://www.inaturalist.org/observations/70133797","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3044812179","70133797",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.634006,23.751462,"Taiwan",2019,5,4,"cdround","https://www.inaturalist.org/observations/24576840","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3079486597","24576840",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.110212,22.394666,"Tsuen Wan",2019,6,6,"cdround","https://www.inaturalist.org/observations/31549546","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2422884374","31549546",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.130453,22.432055,"Tai Po",2019,6,22,"cdround","https://www.inaturalist.org/observations/27475970","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2549975619","27475970",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.322548,22.623052,"Guangdong",2019,6,7,"cdround","https://www.inaturalist.org/observations/27868808","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3067919612","27868808",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.55069,22.99078,NA,2019,6,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774452407",NA,"<U+6749><U+6797><U+5927><U+6A4B>",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.180548,22.429093,"Tai Po",2019,7,26,"cdround","https://www.inaturalist.org/observations/31174250","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2422878875","31174250",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.119741,22.432293,"Tai Po",2019,8,12,"cdround","https://www.inaturalist.org/observations/30677545","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2350386324","30677545",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",109.875605,22.588251,"Guangxi",2019,8,15,"cdround","https://www.inaturalist.org/observations/31798364","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067834655","31798364",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",121.417938,25.033388,"New Taipei",2019,9,18,"cdround","https://www.inaturalist.org/observations/33118550","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423169486","33118550",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.131951,22.427049,"Tai Po",2019,9,25,"cdround","https://www.inaturalist.org/observations/33415969","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423241679","33415969",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.169389,22.495542,"North",2019,9,19,"cdround","https://www.inaturalist.org/observations/34912417","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573820294","34912417",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.209358,22.500593,"North",2019,9,24,"cdround","https://www.inaturalist.org/observations/34919333","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573903308","34919333",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.169542,22.495231,"North",2019,9,19,"","https://www.inaturalist.org/observations/34822400","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574064380","34822400",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.293513,22.651985,"Guangdong",2019,10,20,"cdround","https://www.inaturalist.org/observations/35409018","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3384394417","35409018",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.70018,22.296608,"Taiwan",2019,12,30,"cdround","https://www.inaturalist.org/observations/37089947","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2542938160","37089947",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.249881,22.328731,"Sai Kung",2018,4,19,"cdround","https://www.inaturalist.org/observations/69398158","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3039351085","69398158",NA,NA,NA,NA,NA
