"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",136.640677,36.432158,"Ishikawa",2021,5,28,"cdround","https://www.inaturalist.org/observations/106745227","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3499368234","106745227"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",132.855728,33.776372,"Ehime",2021,5,9,"cdround","https://www.inaturalist.org/observations/125836104","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873160825","125836104"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",139.025453,35.204345,"Kanagawa",2021,9,16,"cdround","https://www.inaturalist.org/observations/95020625","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3383979101","95020625"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",138.865142,35.31583,"Shizuoka",2021,9,11,"cdround","https://www.inaturalist.org/observations/94409494","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384318407","94409494"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",140.189087,39.54787,"Akita",2021,10,3,"cdround","https://www.inaturalist.org/observations/96989836","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384146122","96989836"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",134.600713,33.845866,"Tokushima",2021,11,14,"cdround","https://www.inaturalist.org/observations/101063617","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415867244","101063617"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",139.554465,35.423788,"Tokyo",2021,11,5,"cdround","https://www.inaturalist.org/observations/101987521","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3455361751","101987521"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",134.600541,33.845893,"Tokushima",2021,11,14,"cdround","https://www.inaturalist.org/observations/101063542","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3743016421","101063542"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",139.252204,36.32128,"Gunma",2020,5,24,"cdround","https://www.inaturalist.org/observations/47083514","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634220260","47083514"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",139.252203,36.321259,"Gunma",2020,5,24,"cdround","https://www.inaturalist.org/observations/47083460","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634259236","47083460"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",136.369713,35.428389,"Shiga",2020,5,13,"cdround","https://www.inaturalist.org/observations/128217764","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3881392769","128217764"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",139.117527,35.826695,"Tokyo",2020,6,4,"cdround","https://www.inaturalist.org/observations/59445739","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2864792929","59445739"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",132.741568,35.338021,"Shimane",2020,9,26,"cdround","https://www.inaturalist.org/observations/60768373","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873977766","60768373"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",139.070668,35.644751,"Kanagawa",2020,9,13,"cdround","https://www.inaturalist.org/observations/102924309","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456836644","102924309"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",131.013573,30.68347,"Kagoshima",2020,10,19,"cdround","https://www.inaturalist.org/observations/127347002","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873327459","127347002"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",131.013793,30.683626,"Kagoshima",2020,10,19,"cdround","https://www.inaturalist.org/observations/125762915","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873915850","125762915"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",138.205774,35.433181,"Shizuoka",2019,9,15,"cdround","https://www.inaturalist.org/observations/32823453","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423096904","32823453"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",132.201997,34.606644,"Hiroshima",2019,10,23,"cdround","https://www.inaturalist.org/observations/119808074","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858359012","119808074"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",138.983597,35.234371,"Kanagawa",2018,5,17,"cdround","https://www.inaturalist.org/observations/12619889","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1847557976","12619889"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",141.45878,43.591059,"Hokkaido",2018,9,2,"cdround","https://www.inaturalist.org/observations/122313132","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859930276","122313132"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",140.872422,42.816517,"Hokkaido",2017,6,19,"cdround","https://www.inaturalist.org/observations/6725954","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","2350451137","6725954"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",138.758744,35.528285,"Yamanashi",2017,10,3,"cdround","https://www.inaturalist.org/observations/91820859","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343936772","91820859"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",142.977133,43.719059,"Hokkaido",2016,8,7,"cdround","https://www.inaturalist.org/observations/108430610","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3742987524","108430610"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",139.094092,35.85297,"Tokyo",2016,9,2,"cdround","https://www.inaturalist.org/observations/5044961","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586089945","5044961"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",136.08813,34.561357,"Mie",2016,10,21,"cdround","https://www.inaturalist.org/observations/13080893","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1848801307","13080893"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",133.026401,36.029686,"Shimane",2014,10,30,"cdround","https://www.inaturalist.org/observations/65266815","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2988630443","65266815"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",130.365898,33.764332,"Fukuoka",2011,5,5,"cdround","https://www.inaturalist.org/observations/122426449","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860243225","122426449"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",141.519263,43.070588,"Hokkaido",2009,10,14,"cdround","https://www.inaturalist.org/observations/120659606","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860471771","120659606"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Euprepiophis conspicillata",139.015186,35.260242,"Kanagawa",2008,4,15,"","https://www.inaturalist.org/observations/3447011","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1572329988","3447011"
