"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","continent","preparations","type","county","elevation","elevationAccuracy"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",121.695659,25.210552,"New Taipei",2021,5,1,"cdround","https://www.inaturalist.org/observations/77221402","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112811277","77221402",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",113.976802,22.240822,"Islands",2021,6,19,"cdround","https://www.inaturalist.org/observations/126037413","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873456602","126037413",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",121.613997,24.080983,"Taiwan",2021,7,4,"cdround","https://www.inaturalist.org/observations/85605650","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3325661889","85605650",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",121.250061,24.946564,"Taipei",2021,10,3,"cdround","https://www.inaturalist.org/observations/97003071","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384533191","97003071",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",114.179769,22.467214,"Tai Po",2021,10,11,"cdround","https://www.inaturalist.org/observations/97877260","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391524986","97877260",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",113.223194,28.526672,"Hunan",2021,11,1,"cdround","https://www.inaturalist.org/observations/99891983","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456621879","99891983",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",114.112321,22.510331,"North",2020,2,29,"cdround","https://www.inaturalist.org/observations/39401791","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2576423616","39401791",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",121.513747,24.775987,"New Taipei",2020,2,22,"cdround","https://www.inaturalist.org/observations/49695812","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2803017754","49695812",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",114.079684,22.552625,"Guangdong",2020,3,10,"cdround","https://www.inaturalist.org/observations/39790288","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2579251334","39790288",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",114.179664,22.46722,"Tai Po",2020,3,22,"cdround","https://www.inaturalist.org/observations/40526272","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596060439","40526272",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",113.958648,22.404666,"Tuen Mun",2020,3,26,"cdround","https://www.inaturalist.org/observations/42947961","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2609165872","42947961",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",120.266992,27.025802,"Fujian",2020,3,26,"cdround","https://www.inaturalist.org/observations/47249619","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634054518","47249619",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",121.512086,25.286922,"New Taipei",2020,3,9,"cdround","https://www.inaturalist.org/observations/40127608","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113567343","40127608",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",121.765641,25.16265,"Taiwan",2020,4,13,"cdround","https://www.inaturalist.org/observations/42931133","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2610981488","42931133",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",121.509863,25.289278,"New Taipei",2020,5,24,"cdround","https://www.inaturalist.org/observations/47083295","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355007377","47083295",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",114.179383,22.467412,"Tai Po",2020,6,28,"cdround","https://www.inaturalist.org/observations/51206480","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031847754","51206480",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",113.992247,22.263287,"Islands",2020,8,24,"cdround","https://www.inaturalist.org/observations/57422731","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856516041","57422731",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",114.138372,22.44753,"Tai Po",2019,3,3,"cdround","https://www.inaturalist.org/observations/20908899","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2013692075","20908899",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",113.372178,23.040542,"Guangdong",2019,3,11,"cdround","https://www.inaturalist.org/observations/59978890","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2868213537","59978890",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",120.615931,23.883448,"Taiwan",2019,4,20,"cdround","https://www.inaturalist.org/observations/22797916","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2237463090","22797916",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",113.99778,22.271667,"Islands",2019,4,3,"cdround","https://www.inaturalist.org/observations/22986993","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2237510198","22986993",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",116.199749,25.749163,"Fujian",2019,4,9,"","https://www.inaturalist.org/observations/68349898","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031727288","68349898",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",110.29002,25.27361,"Guangxi",2019,4,9,"cdround","https://www.inaturalist.org/observations/103340147","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3457085944","103340147",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",121.457404,25.156651,"New Taipei",2019,5,17,"cdround","https://www.inaturalist.org/observations/25243208","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2244224563","25243208",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",116.190431,25.752903,"Fujian",2019,6,30,"cdround","https://www.inaturalist.org/observations/69450422","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3044751920","69450422",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",114.199049,22.528637,"North",2019,6,12,"cdround","https://www.inaturalist.org/observations/26844124","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3070262644","26844124",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",114.179444,22.467885,"Tai Po",2019,8,7,"cdround","https://www.inaturalist.org/observations/30464513","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2350334659","30464513",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",120.633614,23.966389,"Taiwan",2019,8,24,"cdround","https://www.inaturalist.org/observations/31621125","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2444964453","31621125",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",114.118593,22.513889,"North",2019,9,28,"cdround","https://www.inaturalist.org/observations/33523637","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2549985404","33523637",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",114.021683,22.199113,"Islands",2019,10,21,"cdround","https://www.inaturalist.org/observations/34688448","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2444988659","34688448",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",113.014885,29.006516,"Hunan",2018,4,15,"cdround","https://www.inaturalist.org/observations/10948811","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773224310","10948811",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",113.932649,22.279576,"Islands",2018,6,30,"","https://www.inaturalist.org/observations/16061900","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1899810360","16061900",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",113.975349,22.243376,"Islands",2018,6,5,"","https://www.inaturalist.org/observations/18930763","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1950008087","18930763",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",113.894165,23.765768,"Guangdong",2018,6,17,"cdround","https://www.inaturalist.org/observations/110003965","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759932447","110003965",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",113.459023,22.566651,"Guangdong",2018,7,8,"","https://www.inaturalist.org/observations/14195166","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891292212","14195166",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",120.438113,23.927852,"Taiwan",2018,7,8,"cdround","https://www.inaturalist.org/observations/14163163","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1901028919","14163163",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon chinensis",121.56732,24.64159,NA,2018,9,17,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774345489",NA,"<U+725B><U+9B25><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon chinensis",121.52793,24.60926,NA,2018,9,17,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774352487",NA,"<U+862D><U+967D><U+6EAA><U+8207><U+68B5><U+68B5><U+6EAA><U+532F><U+6D41><U+53E3>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon chinensis",121.72298,24.68408,NA,2018,9,20,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439747",NA,"<U+5206><U+6D2A><U+5830><U+4EBA><U+884C><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon chinensis",121.6877,24.61206,NA,2018,9,19,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774445766",NA,"<U+5BD2><U+83EF><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon chinensis",121.77826,24.71373,NA,2018,9,19,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774448428",NA,"<U+862D><U+967D><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon chinensis",121.64033,24.66152,NA,2018,9,20,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774452732",NA,"<U+96D9><U+8CE2><U+4E8C><U+865F><U+6A4B>",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",113.779291,23.128109,"Guangdong",2018,10,3,"cdround","https://www.inaturalist.org/observations/28362131","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283204669","28362131",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",114.081944,22.4275,"Yuen Long",2018,11,12,"cdround","https://www.inaturalist.org/observations/18618543","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1946331025","18618543",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Plestiodon chinensis",121.41064,24.46781,NA,2018,11,5,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774347784",NA,"<U+7E7C><U+5149><U+6A4B>",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",120.31499,23.51278,NA,2017,1,22,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864143645",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",120.51115,23.5705,NA,2017,2,18,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144065",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",121.47536,25.11435,NA,2017,2,22,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144312",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",114.148207,22.488381,"North",2017,3,13,"cdround","https://www.inaturalist.org/observations/12082280","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841323305","12082280",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",120.686314,24.121919,NA,2017,3,21,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144419",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",120.5221,23.76658,NA,2017,3,15,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144445",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",120.94392,24.77391,NA,2017,4,4,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144804",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",120.82294,24.63256,NA,2017,4,8,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144975",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",121.91666,25.05604,NA,2017,4,8,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145004",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",121.056054,23.157589,NA,2017,4,8,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145142",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",120.35152,23.51203,NA,2017,4,15,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145206",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",120.692038,24.044375,NA,2017,4,17,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145286",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",121.41901,25.04475,NA,2017,4,15,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145360",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",119.91774,26.14518,NA,2017,4,23,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145674",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",120.762625,24.632232,NA,2017,4,30,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864146269",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",121.295083,23.461551,"Taiwan",2017,4,10,"cdround","https://www.inaturalist.org/observations/18668918","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1946346831","18668918",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon chinensis",113.584648,22.364014,"Guangdong",2017,4,6,"cdround","https://www.inaturalist.org/observations/69146921","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3039416583","69146921",NA,NA,NA,NA,NA,NA,NA
