"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality","type","elevation","elevationAccuracy","county"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.982751,22.392509,"Tuen Mun",2021,10,14,"cdround","https://www.inaturalist.org/observations/98179839","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391512222","98179839",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.966233,22.24412,"Islands",2021,10,24,"cdround","https://www.inaturalist.org/observations/99501862","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3399226284","99501862",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.960412,22.235305,"Islands",2021,10,31,"cdround","https://www.inaturalist.org/observations/99852425","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3408248854","99852425",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.941751,22.266466,"Islands",2021,11,28,"cdround","https://www.inaturalist.org/observations/102074826","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456811044","102074826",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.98378,22.381457,"Tuen Mun",2020,2,2,"cdround","https://www.inaturalist.org/observations/38216773","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573996789","38216773",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.221145,22.381458,"Sha Tin",2020,2,19,"cdround","https://www.inaturalist.org/observations/38874588","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574306668","38874588",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.168875,22.494046,"North",2020,3,21,"cdround","https://www.inaturalist.org/observations/44111013","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611327733","44111013",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.265438,22.374303,"Sai Kung",2020,4,4,"cdround","https://www.inaturalist.org/observations/41347858","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2597682126","41347858",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.250536,22.424258,"Tai Po",2020,4,4,"cdround","https://www.inaturalist.org/observations/41360564","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2597715160","41360564",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.130016,22.434427,"Tai Po",2020,4,30,"cdround","https://www.inaturalist.org/observations/44353650","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611338729","44353650",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.983192,22.39068,"Tuen Mun",2020,4,29,"cdround","https://www.inaturalist.org/observations/44246830","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611345256","44246830",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.276424,22.296731,"Sai Kung",2020,4,26,"cdround","https://www.inaturalist.org/observations/44098068","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611392400","44098068",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.303475,22.429795,"Tai Po",2020,5,2,"","https://www.inaturalist.org/observations/44555132","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2619990049","44555132",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.27285,22.304484,"Sai Kung",2020,5,1,"cdround","https://www.inaturalist.org/observations/44470804","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2620096495","44470804",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.120571,22.430257,"Tai Po",2020,5,24,"cdround","https://www.inaturalist.org/observations/47249603","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634041453","47249603",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.253433,22.336955,"Sai Kung",2020,5,27,"cdround","https://www.inaturalist.org/observations/47478032","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634069898","47478032",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.288748,22.395733,"Sai Kung",2020,6,12,"cdround","https://www.inaturalist.org/observations/50873161","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2802653498","50873161",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.303225,22.409303,"Sai Kung",2020,6,25,"cdround","https://www.inaturalist.org/observations/51777642","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2814045995","51777642",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.092065,22.428037,"Tai Po",2020,6,27,"cdround","https://www.inaturalist.org/observations/51108100","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","2814056898","51108100",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.457282,22.583203,"Guangdong",2020,6,25,"cdround","https://www.inaturalist.org/observations/60797980","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873957603","60797980",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.147896,22.392093,"Tsuen Wan",2020,6,30,"cdround","https://www.inaturalist.org/observations/52280882","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067613004","52280882",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.134057,22.444094,"Tai Po",2020,7,4,"cdround","https://www.inaturalist.org/observations/52123395","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2814313659","52123395",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.181114,22.430692,"Tai Po",2020,7,6,"cdround","https://www.inaturalist.org/observations/53598911","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2823132944","53598911",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.104564,22.410692,"Yuen Long",2020,7,22,"cdround","https://www.inaturalist.org/observations/55248952","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850549976","55248952",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.383473,22.422905,"Sha Tin",2020,7,25,"cdround","https://www.inaturalist.org/observations/56815517","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2850813325","56815517",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.234188,22.5104,"North",2020,7,12,"cdround","https://www.inaturalist.org/observations/55249261","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2851002025","55249261",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.361633,22.461618,"Tai Po",2020,8,18,"cdround","https://www.inaturalist.org/observations/56839064","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850789326","56839064",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",101.2668,21.925403,"Yunnan",2020,8,13,"cdround","https://www.inaturalist.org/observations/56407832","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850905689","56407832",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",102.393438,24.156942,"Yunnan",2020,8,23,"cdround","https://www.inaturalist.org/observations/57317917","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856485943","57317917",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.116763,22.258988,"Wan Chai",2020,8,24,"cdround","https://www.inaturalist.org/observations/57440233","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856661006","57440233",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.182843,22.437055,"Tai Po",2020,8,26,"cdround","https://www.inaturalist.org/observations/57638494","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856803309","57638494",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.105862,22.335447,"Wan Chai",2020,9,1,"cdround","https://www.inaturalist.org/observations/58411278","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2860245476","58411278",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",112.507199,23.127314,"Guangdong",2020,9,13,"cdround","https://www.inaturalist.org/observations/59559066","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2864734282","59559066",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.231933,22.390069,"Sha Tin",2020,9,19,"cdround","https://www.inaturalist.org/observations/60041511","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2868271606","60041511",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",101.268262,21.923214,"Yunnan",2020,9,22,"cdround","https://www.inaturalist.org/observations/60394778","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2868289746","60394778",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.374139,22.409738,"Sai Kung",2020,9,28,"cdround","https://www.inaturalist.org/observations/61091130","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873811717","61091130",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.96972,22.296755,"Islands",2020,9,12,"","https://www.inaturalist.org/observations/95910631","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3385058010","95910631",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.047872,22.396612,"Tuen Mun",2020,10,2,"cdround","https://www.inaturalist.org/observations/61544241","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2882940728","61544241",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.115089,22.218433,"Islands",2020,10,11,"cdround","https://www.inaturalist.org/observations/63236348","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2901540254","63236348",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.909914,22.252517,"Islands",2020,12,5,"cdround","https://www.inaturalist.org/observations/66134958","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2999201751","66134958",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.265044,22.374107,"Sai Kung",2019,1,19,"cdround","https://www.inaturalist.org/observations/19779025","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1990551807","19779025",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.990057,22.265538,"Islands",2019,2,10,"cdround","https://www.inaturalist.org/observations/20248874","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2234734300","20248874",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.990087,22.265493,"Islands",2019,2,10,"cdround","https://www.inaturalist.org/observations/20248869","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2234734303","20248869",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.919052,22.284805,"Tuen Mun",2019,4,5,"cdround","https://www.inaturalist.org/observations/22070885","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2236224787","22070885",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.196176,22.272183,"Wan Chai",2019,5,13,"cdround","https://www.inaturalist.org/observations/25256114","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2244229256","25256114",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",105.716018,20.247795,"Ninh Binh",2019,5,12,"cdround","https://www.inaturalist.org/observations/27284083","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2331834474","27284083",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.961767,22.235877,"Islands",2019,6,13,"cdround","https://www.inaturalist.org/observations/26940734","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2265906585","26940734",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.169491,22.49553,"North",2019,6,26,"cdround","https://www.inaturalist.org/observations/27687260","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2549975868","27687260",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.180548,22.429093,"Tai Po",2019,7,26,"cdround","https://www.inaturalist.org/observations/31174002","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2366117023","31174002",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.105487,21.513376,NA,2019,8,20,"cdround,cudc","https://www.inaturalist.org/observations/31173348","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2366118553","31173348",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.180787,22.429562,"Tai Po",2019,8,31,"cdround","https://www.inaturalist.org/observations/47596530","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634571997","47596530",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",105.002865,21.821851,"Yen Bai",2019,9,14,"cdround","https://www.inaturalist.org/observations/32680545","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423059550","32680545",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",105.003176,21.822043,"Yen Bai",2019,10,22,"cdround","https://www.inaturalist.org/observations/34771264","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2445164495","34771264",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.14055,22.456774,"Tai Po",2019,11,2,"cdround","https://www.inaturalist.org/observations/35482689","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2456531925","35482689",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.984044,22.384479,"Tuen Mun",2019,11,22,"cdround","https://www.inaturalist.org/observations/36017034","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2465197053","36017034",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.983922,22.385866,"Tuen Mun",2019,11,22,"cdround","https://www.inaturalist.org/observations/35946843","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2465197790","35946843",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.984002,22.385125,"Tuen Mun",2019,11,22,"cdround","https://www.inaturalist.org/observations/35944997","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2465300762","35944997",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.9859,22.398653,"Tuen Mun",2019,11,17,"cdround","https://www.inaturalist.org/observations/42132206","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2603286629","42132206",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.984704,22.251943,"Islands",2019,11,3,"cdround","https://www.inaturalist.org/observations/55249262","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850993014","55249262",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.983661,22.387325,"Tuen Mun",2019,11,22,"cdround","https://www.inaturalist.org/observations/57320564","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856555900","57320564",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.980823,22.394314,"Tuen Mun",2019,12,13,"cdround","https://www.inaturalist.org/observations/36640587","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2529264360","36640587",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.980976,22.394261,"Tuen Mun",2019,12,13,"cdround","https://www.inaturalist.org/observations/36640441","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2529279388","36640441",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.180972,22.427097,"Tai Po",2019,12,12,"cdround","https://www.inaturalist.org/observations/36582123","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3090698632","36582123",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.210343,22.280938,"Eastern",2018,4,22,"cdround","https://www.inaturalist.org/observations/11310109","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1839237858","11310109",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.260839,22.324283,"Sai Kung",2018,5,5,"cdround","https://www.inaturalist.org/observations/15482205","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891346576","15482205",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.24181,22.504567,"Tai Po",2018,7,8,"cdround","https://www.inaturalist.org/observations/14230572","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1883493278","14230572",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.200715,22.387952,"Sha Tin",2018,7,4,"cdround","https://www.inaturalist.org/observations/18876969","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1949990287","18876969",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",114.145278,22.389167,"Tsuen Wan",2018,7,28,"cdround","https://www.inaturalist.org/observations/58929204","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2862530214","58929204",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis subminiatus",113.994676,22.391909,"Tuen Mun",2018,8,8,"cdround","https://www.inaturalist.org/observations/16632068","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913691791","16632068",NA,NA,NA,NA,NA,NA,NA
