"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","county","locality","type","elevation","elevationAccuracy"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.634589,22.421389,"Guangdong",2022,3,26,"cdround","https://www.inaturalist.org/observations/109621627","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759096022","109621627",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.138647,22.462711,"Tai Po",2022,3,26,"cdround","https://www.inaturalist.org/observations/109524957","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759208958","109524957",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.212172,22.268983,"Eastern",2022,3,31,"cdround","https://www.inaturalist.org/observations/109993119","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759410508","109993119",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.363636,23.185252,"Guangdong",2022,4,3,"cdround","https://www.inaturalist.org/observations/110377278","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759600936","110377278",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.940365,22.226616,"Islands",2022,4,8,"cdround","https://www.inaturalist.org/observations/110819196","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759685337","110819196",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.140525,22.265705,"Central and Western",2022,4,15,"","https://www.inaturalist.org/observations/111506606","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759686019","111506606",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.268362,22.259082,"Sha Tin",2022,4,13,"cdround","https://www.inaturalist.org/observations/111395044","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3759694920","111395044",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.854734,22.357263,"Islands",2022,4,8,"cdround,cudc","https://www.inaturalist.org/observations/111066816","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3759916529","111066816",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.961914,22.380635,"Tuen Mun",2022,4,11,"cdround","https://www.inaturalist.org/observations/111739613","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3760133354","111739613",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.039023,22.328014,"Tsuen Wan",2022,4,26,"cdround","https://www.inaturalist.org/observations/113201995","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764163296","113201995",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.166153,22.311771,"Sha Tin",2022,4,26,"cdround","https://www.inaturalist.org/observations/113206910","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3764326233","113206910",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.130012,22.258079,"Southern",2022,4,24,"cdround","https://www.inaturalist.org/observations/112669694","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764336741","112669694",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.041116,22.324662,"Tsuen Wan",2022,4,26,"cdround","https://www.inaturalist.org/observations/113202085","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764450308","113202085",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.02773,22.2037,"Islands",2022,4,23,"cdround","https://www.inaturalist.org/observations/112666228","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764533759","112666228",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.847983,22.226975,"Islands",2022,4,22,"cdround","https://www.inaturalist.org/observations/112459953","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764542541","112459953",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.080876,22.562894,"Guangdong",2022,4,28,"cdround","https://www.inaturalist.org/observations/113333518","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772629689","113333518",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.081558,22.381305,"Central and Western",2022,4,30,"cdround","https://www.inaturalist.org/observations/114119768","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772674888","114119768",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.120828,22.403357,"Tsuen Wan",2022,4,26,"cdround","https://www.inaturalist.org/observations/114748987","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773147697","114748987",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.107278,22.490537,"North",2022,5,2,"cdround","https://www.inaturalist.org/observations/114730076","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772487865","114730076",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.108208,22.490747,"North",2022,5,2,"cdround","https://www.inaturalist.org/observations/114737505","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772623707","114737505",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.356153,22.614176,"Guangdong",2022,5,7,"cdround","https://www.inaturalist.org/observations/116368782","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772876675","116368782",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.563355,22.116308,"Ilhas",2022,5,4,"cdround","https://www.inaturalist.org/observations/115534061","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772923620","115534061",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.562613,22.118606,"Ilhas",2022,5,5,"cdround","https://www.inaturalist.org/observations/115532173","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773001667","115532173",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.347885,22.610197,"Guangdong",2022,5,7,"cdround","https://www.inaturalist.org/observations/116372069","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773230962","116372069",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.135017,22.200002,"Islands",2022,5,9,"cdround","https://www.inaturalist.org/observations/116350855","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773314953","116350855",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.145093,22.38569,"Tsuen Wan",2022,5,2,"cdround","https://www.inaturalist.org/observations/114748691","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773332462","114748691",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.262953,22.229698,"Sai Kung",2022,5,8,"cdround","https://www.inaturalist.org/observations/116153549","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773421622","116153549",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.284563,22.492164,"Tai Po",2022,5,6,"cdround","https://www.inaturalist.org/observations/115868847","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3773468061","115868847",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.140606,22.36417,"Sha Tin",2022,5,7,"cdround","https://www.inaturalist.org/observations/115868854","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3773493024","115868854",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.34893,22.619856,"Guangdong",2022,5,7,"cdround","https://www.inaturalist.org/observations/116536836","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773605456","116536836",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.264854,22.37454,"Sai Kung",2022,5,8,"cdround","https://www.inaturalist.org/observations/116797223","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3784751572","116797223",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.004384,22.532249,"Guangdong",2022,5,15,"cdround","https://www.inaturalist.org/observations/117151923","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3784949881","117151923",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.98095,22.541278,"Guangdong",2022,5,15,"cdround","https://www.inaturalist.org/observations/117156115","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3785077797","117156115",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.128216,22.423751,"Tai Po",2022,5,22,"cdround","https://www.inaturalist.org/observations/118544306","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3802615480","118544306",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.950553,22.284852,"Islands",2022,5,23,"cdround","https://www.inaturalist.org/observations/118459444","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3802747376","118459444",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.07813,22.533321,"Tsuen Wan",2022,5,18,"cdround","https://www.inaturalist.org/observations/118507732","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3802790516","118507732",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.360983,23.215772,"Guangdong",2022,5,24,"","https://www.inaturalist.org/observations/118894173","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858182243","118894173",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.513556,23.234413,"Guangdong",2022,5,22,"cdround","https://www.inaturalist.org/observations/118894171","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858186256","118894171",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.093734,22.42724,"Yuen Long",2022,5,28,"cdround","https://www.inaturalist.org/observations/119080383","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858347422","119080383",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.999207,22.53362,"Guangdong",2022,5,28,"cdround","https://www.inaturalist.org/observations/119381503","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859550683","119381503",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",119.196698,26.053589,"Fujian",2022,5,31,"cdround","https://www.inaturalist.org/observations/124685161","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860014229","124685161",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.168214,22.398539,"Southern",2022,6,17,"cdround","https://www.inaturalist.org/observations/122252752","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3858534062","122252752",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.197623,22.361098,"Sha Tin",2022,6,10,"cdround","https://www.inaturalist.org/observations/121823927","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3858590615","121823927",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.04369,22.314923,"Central and Western",2022,6,17,"cdround","https://www.inaturalist.org/observations/122252824","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3858605136","122252824",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.182328,22.477305,"Tai Po",2022,6,20,"cdround","https://www.inaturalist.org/observations/122898433","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858807673","122898433",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.130935,22.618264,"Guangdong",2022,6,22,"cdround","https://www.inaturalist.org/observations/123045414","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858900781","123045414",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.235589,22.258376,"Eastern",2022,6,2,"cdround","https://www.inaturalist.org/observations/120104263","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858999317","120104263",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.223028,22.296048,"Eastern",2022,6,25,"cdround","https://www.inaturalist.org/observations/123651970","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3859004318","123651970",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.16793,22.492738,"North",2022,6,11,"cdround","https://www.inaturalist.org/observations/121232594","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859217232","121232594",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.184952,22.481296,"Tai Po",2022,6,4,"cdround","https://www.inaturalist.org/observations/120349517","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859457471","120349517",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.347706,22.46837,"Tai Po",2022,6,24,"cdround","https://www.inaturalist.org/observations/123649106","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3859560222","123649106",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.075376,22.573277,"Guangdong",2022,6,20,"cdround","https://www.inaturalist.org/observations/122781073","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859627640","122781073",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",119.197171,26.05463,"Fujian",2022,6,22,"cdround","https://www.inaturalist.org/observations/124374812","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859775945","124374812",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.211038,22.523096,"North",2022,6,23,"","https://www.inaturalist.org/observations/123163683","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859907984","123163683",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.134307,22.28168,"Central and Western",2022,6,23,"cdround","https://www.inaturalist.org/observations/123108862","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859933818","123108862",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.321735,22.399765,"Sai Kung",2022,6,18,"","https://www.inaturalist.org/observations/122412238","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860104285","122412238",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.182488,22.380743,"Kwai Tsing",2022,6,2,"cdround","https://www.inaturalist.org/observations/121588984","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860435499","121588984",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",119.196463,26.053327,"Fujian",2022,6,24,"cdround","https://www.inaturalist.org/observations/124375378","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860449898","124375378",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.014787,22.447886,"Tai Po",2022,6,20,"cdround","https://www.inaturalist.org/observations/122765755","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3860589594","122765755",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.388775,22.351666,"Southern",2022,6,23,"cdround","https://www.inaturalist.org/observations/123194870","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3860594958","123194870",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.967057,22.239434,"Islands",2022,6,18,"cdround","https://www.inaturalist.org/observations/122413215","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860609279","122413215",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",113.54558,22.247846,"Guangdong",2022,6,2,"cdround","https://www.inaturalist.org/observations/125582152","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873560611","125582152",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.13417,22.471831,"Tai Po",2022,7,5,"cdround","https://www.inaturalist.org/observations/125042111","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3859948511","125042111",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.189595,22.584141,"Tai Po",2022,7,5,"cdround","https://www.inaturalist.org/observations/125042128","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3859954365","125042128",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.022769,22.489637,"Tai Po",2022,7,5,"cdround","https://www.inaturalist.org/observations/125042150","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3860505427","125042150",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.11857,22.411547,"Yuen Long",2022,7,5,"cdround","https://www.inaturalist.org/observations/125168844","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3872973995","125168844",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.154947,22.496578,"Yuen Long",2022,7,15,"cdround","https://www.inaturalist.org/observations/126349984","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873097338","126349984",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.258072,22.328062,"Sai Kung",2022,7,16,"cdround","https://www.inaturalist.org/observations/126777543","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873220377","126777543",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.140919,22.266142,"Central and Western",2022,7,9,"cdround","https://www.inaturalist.org/observations/125472236","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873264547","125472236",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimeresurus albolabris",114.120533,22.562859,"Tai Po",2022,7,19,"cdround","https://www.inaturalist.org/observations/126963625","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873283128","126963625",NA,NA,NA,NA,NA,NA,NA
