"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","county","locality","type","continent","preparations","elevation","elevationAccuracy"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.023697,37.227147,"Gyeonggi-do",2022,7,1,"cdround","https://www.inaturalist.org/observations/124230888","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859324876","124230888",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.778151,35.540177,"Jeollabuk-do",2022,7,2,"cdround","https://www.inaturalist.org/observations/124314832","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860496841","124314832",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",116.199468,39.971989,"Beijing",2022,7,21,"cdround","https://www.inaturalist.org/observations/127241430","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3874203547","127241430",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",117.163385,40.238635,"Beijing",2022,7,6,"cdround","https://www.inaturalist.org/observations/126914440","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3874205079","126914440",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",128.143182,37.459917,"Gangwon-do",2022,7,29,"cdround","https://www.inaturalist.org/observations/128785183","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881455258","128785183",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",116.187477,39.974876,"Beijing",2022,7,27,"cdround","https://www.inaturalist.org/observations/128139719","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881694619","128139719",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",124.734028,46.402469,"Heilongjiang",2022,7,22,"cdround","https://www.inaturalist.org/observations/128139882","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881716623","128139882",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",128.142045,37.459488,"Gangwon-do",2022,8,1,"cdround","https://www.inaturalist.org/observations/128934551","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881881694","128934551",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.994024,36.025717,"Jeollabuk-do",2021,4,25,"cdround","https://www.inaturalist.org/observations/75140361","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109045840","75140361",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",128.145414,37.456391,"Gangwon-do",2021,4,28,"cdround","https://www.inaturalist.org/observations/75526016","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109268333","75526016",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.994475,36.020675,"Jeollabuk-do",2021,4,10,"","https://www.inaturalist.org/observations/75774507","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113325471","75774507",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",117.253684,40.624154,"Beijing",2021,4,28,"cdround","https://www.inaturalist.org/observations/79501424","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3118343669","79501424",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.334909,36.284992,"Daejeon",2021,4,11,"cdround","https://www.inaturalist.org/observations/83743415","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3314443920","83743415",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.334348,36.285139,"Daejeon",2021,4,22,"cdround","https://www.inaturalist.org/observations/83743382","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3314474904","83743382",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.035157,36.655921,"Chungcheongnam-do",2021,5,6,"cdround","https://www.inaturalist.org/observations/77570399","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112495759","77570399",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",128.039322,35.707472,"Gyeongsangnam-do",2021,5,5,"cdround","https://www.inaturalist.org/observations/77409208","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112508553","77409208",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.659776,37.961151,"Gangwon-do",2021,5,5,"cdround","https://www.inaturalist.org/observations/77429516","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112514515","77429516",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.26357,33.2955,"Jeju",2021,5,10,"cdround","https://www.inaturalist.org/observations/78189798","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113444295","78189798",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.881844,35.523913,"Jeollabuk-do",2021,5,9,"cdround","https://www.inaturalist.org/observations/78347462","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113549550","78347462",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",103.274432,52.912941,"Irkutsk",2021,5,15,"cdround","https://www.inaturalist.org/observations/78819849","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3118338833","78819849",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.242878,37.672421,"Gyeonggi-do",2021,5,19,"cdround","https://www.inaturalist.org/observations/79374478","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3118414497","79374478",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.121017,37.749728,"Gyeonggi-do",2021,5,19,"cdround","https://www.inaturalist.org/observations/79893438","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3124515968","79893438",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",114.608672,38.10805,"Hebei",2021,5,23,"","https://www.inaturalist.org/observations/80068695","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3124558139","80068695",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.990937,36.027983,"Jeollabuk-do",2021,5,25,"cdround","https://www.inaturalist.org/observations/80221690","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3124786463","80221690",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.331129,36.284312,"Daejeon",2021,5,5,"cdround","https://www.inaturalist.org/observations/83742256","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3314180872","83742256",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",132.416445,42.941592,"Primor'ye",2021,5,5,"cdround","https://www.inaturalist.org/observations/85065452","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3321277349","85065452",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.283427,36.780377,"Chungcheongnam-do",2021,5,15,"cdround","https://www.inaturalist.org/observations/78802962","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3465968561","78802962",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.579943,38.04836,"Gangwon-do",2021,6,5,"cdround","https://www.inaturalist.org/observations/81702099","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3301970133","81702099",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.035021,37.082015,"Gyeonggi-do",2021,6,4,"cdround","https://www.inaturalist.org/observations/81496383","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302005134","81496383",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.331943,36.284285,"Daejeon",2021,6,19,"cdround","https://www.inaturalist.org/observations/83741968","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3314158889","83741968",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.484472,36.308554,"Daejeon",2021,6,28,"cdround","https://www.inaturalist.org/observations/84839688","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3321105130","84839688",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.016258,36.713842,"Chungcheongnam-do",2021,6,27,"cdround","https://www.inaturalist.org/observations/84914114","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3325525530","84914114",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",128.491377,37.455476,"Gangwon-do",2021,6,7,"cdround","https://www.inaturalist.org/observations/109738741","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759178209","109738741",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.993593,36.025453,"Jeollabuk-do",2021,7,9,"cdround","https://www.inaturalist.org/observations/86258792","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3327755653","86258792",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.911194,33.473672,"Jeju",2021,7,11,"cdround","https://www.inaturalist.org/observations/86505515","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3327756908","86505515",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.434348,37.232552,"Gyeonggi-do",2021,7,10,"cdround","https://www.inaturalist.org/observations/86470617","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3327769890","86470617",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",128.501755,38.168058,"Gangwon-do",2021,7,12,"","https://www.inaturalist.org/observations/86699674","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3328002178","86699674",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",128.146761,37.458908,"Gangwon-do",2021,7,21,"cdround","https://www.inaturalist.org/observations/87963507","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330671410","87963507",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.351851,33.469039,"Jeju",2021,7,18,"cdround","https://www.inaturalist.org/observations/87482408","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333083580","87482408",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.986608,36.965619,"Gyeonggi-do",2021,7,17,"cdround","https://www.inaturalist.org/observations/120255349","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859895454","120255349",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.580674,37.967918,"Gangwon-do",2021,8,13,"cdround","https://www.inaturalist.org/observations/90987243","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337908040","90987243",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.581676,37.966148,"Gangwon-do",2021,8,13,"cdround","https://www.inaturalist.org/observations/90987253","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3338021885","90987253",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.752578,38.126145,"Gangwon-do",2021,8,22,"cdround","https://www.inaturalist.org/observations/92086600","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343789022","92086600",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.508889,37.992741,"Gangwon-do",2021,8,29,"cdround","https://www.inaturalist.org/observations/92865067","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355112118","92865067",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.514139,37.998581,"Gangwon-do",2021,8,29,"cdround","https://www.inaturalist.org/observations/92868857","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355386054","92868857",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.508671,37.992741,"Gangwon-do",2021,8,29,"cdround","https://www.inaturalist.org/observations/92864076","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355516104","92864076",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.802469,37.829197,"Gangwon-do",2021,9,4,"cdround","https://www.inaturalist.org/observations/93804625","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355270091","93804625",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.765477,33.489751,"Jeju",2021,9,8,"","https://www.inaturalist.org/observations/94072763","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355580368","94072763",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.760657,37.044125,"Gyeonggi-do",2021,9,25,"cdround","https://www.inaturalist.org/observations/96350499","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384067463","96350499",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.364291,37.74485,"Incheon",2021,9,19,"cdround","https://www.inaturalist.org/observations/95358271","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384108461","95358271",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.691528,37.713284,"Gyeonggi-do",2021,9,19,"cdround","https://www.inaturalist.org/observations/95387593","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3384524464","95387593",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.99106,36.019419,"Jeollabuk-do",2021,9,22,"cdround","https://www.inaturalist.org/observations/95747420","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384871830","95747420",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",128.028236,37.705757,"Gangwon-do",2021,9,12,"cdround","https://www.inaturalist.org/observations/94528728","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384952592","94528728",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.993837,36.022167,"Jeollabuk-do",2021,9,26,"cdround","https://www.inaturalist.org/observations/96447080","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384970658","96447080",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",109.489757,36.585445,"Shaanxi",2021,9,4,"","https://www.inaturalist.org/observations/98264049","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3407944586","98264049",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",123.419482,40.169033,"Liaoning",2021,10,5,"cdround","https://www.inaturalist.org/observations/97238870","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384196466","97238870",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.285896,33.205573,"Jeju",2021,10,5,"cdround","https://www.inaturalist.org/observations/97327687","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3385027530","97327687",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.991303,36.019811,"Jeollabuk-do",2021,10,4,"cdround","https://www.inaturalist.org/observations/97528222","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391314628","97528222",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.402418,41.78445,"Jilin",2021,10,8,"cdround","https://www.inaturalist.org/observations/97537209","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391353649","97537209",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",133.956465,42.900677,"Primor'ye",2021,10,26,"cdround","https://www.inaturalist.org/observations/99441853","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3398863257","99441853",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.889586,37.545928,"Seoul",2021,10,28,"cdround","https://www.inaturalist.org/observations/99608225","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3399252401","99608225",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",123.432968,41.804778,"Liaoning",2021,10,12,"","https://www.inaturalist.org/observations/108276088","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764424409","108276088",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.133169,36.785086,"Chungcheongnam-do",2020,3,15,"cdround","https://www.inaturalist.org/observations/40670555","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596197957","40670555",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.984075,36.020316,"Jeollabuk-do",2020,4,25,"cdround","https://www.inaturalist.org/observations/43262307","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611220839","43262307",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.283512,36.781099,"Chungcheongnam-do",2020,4,23,"cdround","https://www.inaturalist.org/observations/42929207","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2963939355","42929207",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",113.852319,34.59831,"Henan",2020,5,3,"","https://www.inaturalist.org/observations/44829004","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2619918979","44829004",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",129.190266,35.17651,"Busan",2020,5,1,"cdround","https://www.inaturalist.org/observations/44461196","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2620047942","44461196",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",129.188595,35.177273,"Busan",2020,5,1,"cdround","https://www.inaturalist.org/observations/44461292","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2620048858","44461292",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",127.127875,37.754682,"Gyeonggi-do",2020,5,3,"cdround","https://www.inaturalist.org/observations/45373261","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626440509","45373261",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.727844,37.750629,"Gyeonggi-do",2020,5,17,"cdround","https://www.inaturalist.org/observations/46199932","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626545455","46199932",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Elaphe dione",126.896631,36.731397,"Chungcheongnam-do",2020,5,24,"cdround","https://www.inaturalist.org/observations/47092340","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634027285","47092340",NA,NA,NA,NA,NA,NA,NA
