"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","continent","preparations","type","county","elevation","elevationAccuracy"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.395772,22.365473,"Eastern",2022,7,18,"cdround","https://www.inaturalist.org/observations/126848076","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873982533","126848076",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",120.545303,24.037299,"Taiwan",2022,7,16,"cdround","https://www.inaturalist.org/observations/126471061","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3874059167","126471061",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.140919,22.266142,"Central and Western",2022,7,9,"cdround","https://www.inaturalist.org/observations/125465525","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3874089500","125465525",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",120.962412,24.007679,"Taiwan",2022,7,22,"cdround","https://www.inaturalist.org/observations/127319404","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3874110455","127319404",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",121.760273,24.631542,"Taiwan",2022,7,26,"cdround","https://www.inaturalist.org/observations/128405305","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881465858","128405305",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",113.4535,22.399013,"Guangdong",2022,7,27,"cdround","https://www.inaturalist.org/observations/128113715","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881520645","128113715",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",121.269142,24.868933,"Taipei",2022,7,27,"cdround","https://www.inaturalist.org/observations/128124719","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881723653","128124719",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.019606,22.239151,"Tsuen Wan",2022,8,1,"cdround","https://www.inaturalist.org/observations/128984421","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881536753","128984421",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",121.094637,22.820127,"Taiwan",2021,2,27,"cdround","https://www.inaturalist.org/observations/70232336","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3058702849","70232336",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",121.094627,22.820114,"Taiwan",2021,2,27,"cdround","https://www.inaturalist.org/observations/70232182","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3058755827","70232182",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",121.53451,25.01908,"Taipei",2021,4,2,"cdround","https://www.inaturalist.org/observations/73028796","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3079899810","73028796",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",120.972921,23.959354,"Taiwan",2021,4,7,"cdround","https://www.inaturalist.org/observations/73188462","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3090839984","73188462",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.049006,22.495589,"Yuen Long",2021,4,13,"cdround","https://www.inaturalist.org/observations/74613955","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3097390376","74613955",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",120.399392,23.017239,"Tainan",2021,4,22,"cdround","https://www.inaturalist.org/observations/74834198","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109153549","74834198",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.042756,22.50018,"Yuen Long",2021,4,24,"cdround","https://www.inaturalist.org/observations/81830430","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302040870","81830430",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",120.801531,23.826944,"Taiwan",2021,4,21,"cdround","https://www.inaturalist.org/observations/80850584","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302527480","80850584",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",120.801601,23.826927,"Taiwan",2021,4,21,"cdround","https://www.inaturalist.org/observations/80850581","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302529560","80850581",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",120.947065,24.854186,"Taiwan",2021,4,17,"cdround","https://www.inaturalist.org/observations/112613294","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764148746","112613294",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.216272,22.43963,"Tai Po",2021,5,6,"cdround","https://www.inaturalist.org/observations/77622475","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3112478815","77622475",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.11033,22.229622,"Islands",2021,5,5,"cdround","https://www.inaturalist.org/observations/77404447","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112483432","77404447",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.116975,22.4312,"Tai Po",2021,5,3,"cdround","https://www.inaturalist.org/observations/76932625","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112577924","76932625",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.021683,22.411188,"Yuen Long",2021,5,2,"cdround","https://www.inaturalist.org/observations/76644256","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112795526","76644256",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.173069,22.445124,"North",2021,5,5,"cdround","https://www.inaturalist.org/observations/77432837","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3112847630","77432837",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",113.920183,22.39009,"Islands",2021,5,8,"cdround","https://www.inaturalist.org/observations/77932984","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113350950","77932984",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",113.90661,22.222047,"Islands",2021,5,8,"cdround","https://www.inaturalist.org/observations/77916556","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113525931","77916556",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.116282,22.224075,"Islands",2021,5,13,"cdround","https://www.inaturalist.org/observations/78576597","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113606781","78576597",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",120.759828,24.178953,"Taichung",2021,5,16,"cdround","https://www.inaturalist.org/observations/79005063","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3117809021","79005063",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.365462,22.430926,"Tai Po",2021,5,20,"cdround","https://www.inaturalist.org/observations/79556240","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3118298703","79556240",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",112.55185,23.227507,"Guangdong",2021,5,3,"cdround","https://www.inaturalist.org/observations/78048514","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3124492441","78048514",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",113.913026,22.294312,"Islands",2021,5,26,"cdround","https://www.inaturalist.org/observations/80433347","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3124746361","80433347",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",120.259701,22.656127,"Kaohsiung",2021,5,1,"cdround","https://www.inaturalist.org/observations/76041283","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3383897644","76041283",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",121.458283,25.155053,"New Taipei",2021,5,3,"cdround","https://www.inaturalist.org/observations/76929256","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456215240","76929256",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",120.98355,24.572528,"Taiwan",2021,5,7,"cdround","https://www.inaturalist.org/observations/116777425","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3785087506","116777425",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.098028,22.290175,"Tsuen Wan",2021,6,8,"cdround","https://www.inaturalist.org/observations/82137191","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3301850595","82137191",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.141342,22.448812,"Tai Po",2021,6,8,"cdround","https://www.inaturalist.org/observations/82268838","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302329216","82268838",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",120.517454,23.639229,"Taiwan",2021,6,9,"cdround","https://www.inaturalist.org/observations/82239848","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302503563","82239848",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",114.107976,22.383756,"Tsuen Wan",2021,6,17,"cdround","https://www.inaturalist.org/observations/83362854","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307343244","83362854",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Oligodon formosanus",120.573338,23.614883,"Taiwan",2021,6,13,"cdround","https://www.inaturalist.org/observations/82804048","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307447125","82804048",NA,NA,NA,NA,NA,NA,NA
