"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","county","type","continent","preparations","elevation","elevationAccuracy"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.211556,22.279517,"Eastern",2022,3,17,"cdround","https://www.inaturalist.org/observations/108784250","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3743373301","108784250",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.140093,22.265729,"Southern",2022,3,19,"cdround","https://www.inaturalist.org/observations/108933426","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3747042701","108933426",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.135251,22.406363,"Tsuen Wan",2022,3,13,"cdround","https://www.inaturalist.org/observations/109448306","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3747176600","109448306",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",120.530858,23.579758,"Taiwan",2022,3,16,"cdround","https://www.inaturalist.org/observations/109143738","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3747263999","109143738",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.189266,22.303806,"Kowloon City",2022,3,11,"cdround","https://www.inaturalist.org/observations/109531257","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759102921","109531257",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.165506,22.442322,"Tai Po",2022,3,31,"cdround","https://www.inaturalist.org/observations/112209031","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759799727","112209031",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.185246,22.429835,"Tai Po",2022,3,19,"cdround","https://www.inaturalist.org/observations/109510854","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759888967","109510854",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",113.991394,22.273116,"Islands",2022,3,31,"cdround","https://www.inaturalist.org/observations/109988555","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759958436","109988555",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.182589,22.549862,"North",2022,3,31,"cdround","https://www.inaturalist.org/observations/110000145","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3760280502","110000145",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.040769,22.447805,"Yuen Long",2022,3,30,"cdround","https://www.inaturalist.org/observations/109921560","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3760284383","109921560",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",113.997108,22.520935,"Guangdong",2022,3,30,"cdround","https://www.inaturalist.org/observations/110546529","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3784958412","110546529",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",113.988607,22.423282,"Tuen Mun",2022,3,31,"cdround","https://www.inaturalist.org/observations/117807195","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3802513539","117807195",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.187058,22.300068,"Kowloon City",2022,4,7,"cdround","https://www.inaturalist.org/observations/110642722","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759246207","110642722",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.271195,22.408216,"Tai Po",2022,4,2,"cdround","https://www.inaturalist.org/observations/110285682","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759248743","110285682",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",120.629038,23.725191,"Taiwan",2022,4,4,"cdround","https://www.inaturalist.org/observations/110371147","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759274881","110371147",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.141746,22.292974,"Southern",2022,4,15,"cdround","https://www.inaturalist.org/observations/111497814","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3759362970","111497814",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.182509,22.494871,"Tai Po",2022,4,9,"cdround","https://www.inaturalist.org/observations/110924230","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759406364","110924230",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.184288,22.315648,"Kowloon City",2022,4,12,"cdround","https://www.inaturalist.org/observations/111207550","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759495749","111207550",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.264639,22.321788,"Sai Kung",2022,4,10,"cdround","https://www.inaturalist.org/observations/110939480","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759627338","110939480",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.186778,22.29999,"Kowloon City",2022,4,13,"cdround","https://www.inaturalist.org/observations/111287809","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759640763","111287809",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.243468,22.222269,"Southern",2022,4,6,"cdround","https://www.inaturalist.org/observations/110646176","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759651153","110646176",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",113.979323,22.243392,"Islands",2022,4,12,"cdround","https://www.inaturalist.org/observations/111482333","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759737009","111482333",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.225427,22.283754,"Eastern",2022,4,9,"cdround","https://www.inaturalist.org/observations/112026761","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759767549","112026761",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.182114,22.491419,"Tai Po",2022,4,6,"cdround","https://www.inaturalist.org/observations/112259869","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759809686","112259869",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.051207,22.442198,"Yuen Long",2022,4,11,"cdround","https://www.inaturalist.org/observations/111102278","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3760050602","111102278",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.144279,22.295869,"Kwai Tsing",2022,4,17,"cdround","https://www.inaturalist.org/observations/111779250","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3760101300","111779250",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.187256,22.300248,"Kowloon City",2022,4,9,"cdround","https://www.inaturalist.org/observations/110832727","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3760148345","110832727",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.174786,22.427838,"Yuen Long",2022,4,11,"cdround","https://www.inaturalist.org/observations/111102300","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3760156580","111102300",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",120.732447,24.181255,"Taichung",2022,4,13,"cdround","https://www.inaturalist.org/observations/111283187","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3760173801","111283187",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.213626,22.277584,"Eastern",2022,4,21,"cdround","https://www.inaturalist.org/observations/112247147","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3760327748","112247147",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.128267,22.443138,"Tai Po",2022,4,5,"cdround","https://www.inaturalist.org/observations/110704978","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3760378205","110704978",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.084823,22.565714,"Guangdong",2022,4,24,"cdround","https://www.inaturalist.org/observations/112634854","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764132771","112634854",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.187168,22.300286,"Kowloon City",2022,4,22,"cdround","https://www.inaturalist.org/observations/112359432","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764147499","112359432",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",120.559465,23.453711,"Taiwan",2022,4,27,"cdround","https://www.inaturalist.org/observations/113058823","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764179135","113058823",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",113.93972,22.309438,"Islands",2022,4,15,"cdround","https://www.inaturalist.org/observations/113196569","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764179260","113196569",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.038366,22.320274,"Tsuen Wan",2022,4,26,"cdround","https://www.inaturalist.org/observations/113201646","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764208260","113201646",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",120.26499,22.613923,"Kaohsiung",2022,4,9,"cdround","https://www.inaturalist.org/observations/110851075","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764223431","110851075",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",120.724837,24.518699,"Taiwan",2022,4,13,"cdround","https://www.inaturalist.org/observations/111402492","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764349456","111402492",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",120.304877,22.692851,"Kaohsiung",2022,4,24,"cdround","https://www.inaturalist.org/observations/112682545","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764349804","112682545",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.131578,22.25925,"Southern",2022,4,28,"cdround","https://www.inaturalist.org/observations/113286884","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764461345","113286884",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.120202,22.274036,"Central and Western",2022,4,27,"cdround","https://www.inaturalist.org/observations/113048049","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764495138","113048049",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.265554,22.373863,"Sai Kung",2022,4,21,"cdround","https://www.inaturalist.org/observations/112341670","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764507498","112341670",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",120.623482,23.726589,"Taiwan",2022,4,24,"cdround","https://www.inaturalist.org/observations/112611125","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764545692","112611125",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.26324,22.376037,"Sai Kung",2022,4,29,"cdround","https://www.inaturalist.org/observations/114316668","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772652017","114316668",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.119776,22.274036,"Central and Western",2022,4,29,"cdround","https://www.inaturalist.org/observations/113307216","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772670609","113307216",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.195655,22.238795,"Southern",2022,4,27,"","https://www.inaturalist.org/observations/113684856","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772686720","113684856",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.15827,22.468686,"Tai Po",2022,4,29,"cdround","https://www.inaturalist.org/observations/113301345","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772801575","113301345",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.163278,22.257355,"Southern",2022,4,4,"cdround","https://www.inaturalist.org/observations/113339180","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772875678","113339180",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.147259,22.386029,"Tsuen Wan",2022,4,5,"cdround","https://www.inaturalist.org/observations/115535586","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773086238","115535586",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",113.992715,22.266711,"Islands",2022,4,29,"cdround","https://www.inaturalist.org/observations/114141547","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773135221","114141547",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",120.629183,23.725276,"Taiwan",2022,4,30,"cdround","https://www.inaturalist.org/observations/114220502","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773231611","114220502",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.23339,22.476644,"Tai Po",2022,4,29,"cdround","https://www.inaturalist.org/observations/113343558","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773265700","113343558",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.104256,22.494395,"North",2022,4,29,"cdround","https://www.inaturalist.org/observations/114103599","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881433398","114103599",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.265267,22.374145,"Sai Kung",2022,5,8,"cdround","https://www.inaturalist.org/observations/116093762","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772576525","116093762",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.200792,22.227773,"Southern",2022,5,1,"cdround","https://www.inaturalist.org/observations/114190501","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772910598","114190501",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.008721,22.469845,"Yuen Long",2022,5,7,"cdround","https://www.inaturalist.org/observations/116057692","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773047309","116057692",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",120.276844,22.63329,"Kaohsiung",2022,5,7,"cdround","https://www.inaturalist.org/observations/116224950","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773361680","116224950",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.187619,22.300383,"Kowloon City",2022,5,7,"cdround","https://www.inaturalist.org/observations/115869139","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773454257","115869139",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.141792,22.337481,"Sham Shui Po",2022,5,6,"cdround","https://www.inaturalist.org/observations/116634994","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773541726","116634994",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.130439,22.356087,"Kwai Tsing",2022,5,8,"cdround","https://www.inaturalist.org/observations/116054813","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773555277","116054813",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.154697,22.463612,"Tai Po",2022,5,8,"cdround","https://www.inaturalist.org/observations/116049938","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773633720","116049938",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",113.992867,22.266737,"Islands",2022,5,9,"cdround","https://www.inaturalist.org/observations/116235552","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773714647","116235552",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Eutropis longicaudata",114.118499,22.274622,"Central and Western",2022,5,13,"cdround","https://www.inaturalist.org/observations/116802377","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3784637547","116802377",NA,NA,NA,NA,NA,NA,NA
