"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality","type","county"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lycodon semicarinatus",128.304663,26.699607,"Okinawa",2019,6,30,"cdround","https://www.inaturalist.org/observations/28680466","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3070275724","28680466",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lycodon semicarinatus",127.876343,26.505679,"Okinawa",2019,6,12,"cdround","https://www.inaturalist.org/observations/98878981","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3398898595","98878981",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lycodon semicarinatus",127.359666,26.185448,"Okinawa",2018,5,2,"cdround","https://www.inaturalist.org/observations/74232792","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3097266818","74232792",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lycodon semicarinatus",129.332294,28.253341,"Kagoshima",2016,5,21,"cdround","https://www.inaturalist.org/observations/67080875","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3013878728","67080875",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lycodon semicarinatus",128.230131,26.736019,"Okinawa",2016,6,4,"","https://www.inaturalist.org/observations/3695620","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1572330337","3695620",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lycodon semicarinatus",128.151803,26.652259,"Okinawa",2016,8,12,"","https://www.inaturalist.org/observations/102454085","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456388854","102454085",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lycodon semicarinatus",127.778681,26.43898,"Okinawa",2015,6,14,"cdround","https://www.inaturalist.org/observations/61370798","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873821385","61370798",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lycodon semicarinatus",128.151676,26.64886,"Okinawa",2015,6,14,"cdround","https://www.inaturalist.org/observations/62563875","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2898387210","62563875",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lycodon semicarinatus",127.778967,26.438433,"Okinawa",2014,11,21,"","https://www.inaturalist.org/observations/1089350","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1572327289","1089350",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lycodon semicarinatus",128.204956,26.667096,"Okinawa",2013,6,8,"","https://www.inaturalist.org/observations/469469","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1453262064","469469",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Lycodon semicarinatus",128.250969,26.659969,"Okinawa",2010,10,14,"cdround","https://www.inaturalist.org/observations/121554929","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860334530","121554929",NA,NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Lycodon semicarinatus",125.333,24.783,"Okinawa Prefecture",1946,3,2,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-55951","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476705767","R-55951","ASIA","whole animal (ethanol)","Myiako Shima,Loo Choo Ids",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Lycodon semicarinatus",127.767,26.317,"Okinawa Prefecture",1945,5,31,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-55953","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476705769","R-55953","ASIA","whole animal (ethanol)","E. of Fuenzan Shido,Okinawa",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Lycodon semicarinatus",128.167,26.733,"Okinawa Prefecture",1945,5,31,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-55954","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476705770","R-55954","ASIA","whole animal (ethanol)","E.of Fuenzan,Moma baru,Okinawa",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Lycodon semicarinatus",128.183,26.7,"Okinawa Prefecture",1945,7,1,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-48876","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476674178","R-48876","ASIA","whole animal (ethanol)","Okinawa Id,Luchu Islands",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Lycodon semicarinatus",127.8,26.333,"Okinawa Prefecture",1945,10,6,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-55955","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476705771","R-55955","ASIA","whole animal (ethanol)","Koma,Goeko-Mura,Okinawa",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Lycodon semicarinatus",127.75,26.35,"Okinawa Prefecture",1945,11,16,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-55956","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476705873","R-55956","ASIA","whole animal (ethanol)","in ruins of town of Nugun Noyato,Okinawa",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Lycodon semicarinatus",128,26.5,"Kagoshima Prefecture",1940,1,1,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-45534","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476689197","R-45534","ASIA","whole animal (ethanol)","Luchu Ids",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Lycodon semicarinatus",137.999992,35.999996,NA,1939,7,1,"cdround,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-45322","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476495582","R-45322","ASIA","whole animal (ethanol)","mainland of Japan",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Lycodon semicarinatus",139.197266,36.839317,NA,NA,NA,NA,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-25882","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476680126","R-25882","ASIA","whole animal (ethanol)","[no specific locality data]",NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Lycodon semicarinatus",127.999996,26.499999,"Kagoshima Pref.",NA,NA,NA,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543513027","16469","ASIA","Alcohol",NA,"PhysicalObject",NA
