"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",117.231264,40.675832,"Beijing",2021,3,25,"cdround","https://www.inaturalist.org/observations/72051554","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3068045670","72051554",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.89324,24.976799,"New Taipei",2021,3,28,"cdround","https://www.inaturalist.org/observations/105502731","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3466431310","105502731",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.472167,24.653397,"Taiwan",2021,4,1,"cdround","https://www.inaturalist.org/observations/72599447","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3070459856","72599447",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.810242,25.010611,"New Taipei",2021,4,2,"cdround","https://www.inaturalist.org/observations/74749992","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3097391501","74749992",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.586023,25.123386,"Taipei",2021,4,30,"cdround","https://www.inaturalist.org/observations/76936037","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112415897","76936037",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.59033,25.123092,"Taipei",2021,4,30,"cdround","https://www.inaturalist.org/observations/75852042","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112696641","75852042",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.548881,25.152472,"Taipei",2021,4,30,"cdround","https://www.inaturalist.org/observations/75756170","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112731505","75756170",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.596332,25.133567,"Taipei",2021,5,1,"cdround","https://www.inaturalist.org/observations/76166803","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112665030","76166803",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.587318,25.125166,"Taipei",2021,5,7,"cdround","https://www.inaturalist.org/observations/77742064","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113460709","77742064",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",110.682778,30.156518,"Hunan",2021,5,1,"cdround","https://www.inaturalist.org/observations/77803603","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113567805","77803603",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.498445,24.604328,"Taiwan",2021,5,15,"cdround","https://www.inaturalist.org/observations/78882810","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3118384878","78882810",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.397617,23.717608,"Taiwan",2021,5,28,"cdround","https://www.inaturalist.org/observations/80583042","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302090869","80583042",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.556946,25.190027,"Taipei",2021,5,3,"cdround","https://www.inaturalist.org/observations/76841726","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333128405","76841726",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.893591,31.400829,"Shanghai",2021,5,9,"cdround","https://www.inaturalist.org/observations/121539690","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858801604","121539690",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",120.623957,23.549118,"Taiwan",2021,6,28,"cdround","https://www.inaturalist.org/observations/84827800","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3321185068","84827800",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",116.150326,40.333196,"Beijing",2021,6,5,"cdround","https://www.inaturalist.org/observations/109817665","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759884232","109817665",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",108.11,26.46085,"Guizhou",2021,7,27,"","https://www.inaturalist.org/observations/88785099","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333096247","88785099",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.397586,23.717608,"Taiwan",2021,8,9,"cdround","https://www.inaturalist.org/observations/91227613","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337759617","91227613",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.583716,25.172763,"Taipei",2021,8,16,"cdround","https://www.inaturalist.org/observations/91387619","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3338047027","91387619",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.566565,24.17415,"Taiwan",2021,8,24,"cdround","https://www.inaturalist.org/observations/92559566","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343848174","92559566",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.418655,24.641858,"Taipei",2021,8,28,"cdround","https://www.inaturalist.org/observations/93701974","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355762002","93701974",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.523846,24.534469,"Taiwan",2021,9,3,"","https://www.inaturalist.org/observations/93548151","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3355272818","93548151",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.494652,24.197532,"Taiwan",2021,9,16,"cdround","https://www.inaturalist.org/observations/95028672","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384003141","95028672",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",120.004963,29.671777,"Zhejiang",2021,9,27,"cdround","https://www.inaturalist.org/observations/96302925","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3385035392","96302925",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.849105,24.902505,"Taiwan",2021,9,3,"","https://www.inaturalist.org/observations/100489974","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415582030","100489974",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.510623,25.171628,"New Taipei",2021,9,10,"cdround","https://www.inaturalist.org/observations/104151770","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456546886","104151770",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",112.196567,25.369725,"Hunan",2021,10,19,"","https://www.inaturalist.org/observations/99338032","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3398913098","99338032",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.709761,25.047186,"New Taipei",2021,10,9,"cdround","https://www.inaturalist.org/observations/105086971","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456651549","105086971",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",120.882011,23.565559,"Taiwan",2021,11,4,"cdround","https://www.inaturalist.org/observations/100229905","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3407938257","100229905",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.566641,25.156614,"Taipei",2021,11,6,"cdround","https://www.inaturalist.org/observations/100500273","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415772223","100500273",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.087152,24.021564,"Taiwan",2020,3,25,"cdround","https://www.inaturalist.org/observations/40799879","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596348331","40799879",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.669181,24.888538,"New Taipei",2020,3,27,"cdround","https://www.inaturalist.org/observations/48226446","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634333009","48226446",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.015319,23.990533,"Taiwan",2020,4,27,"cdround","https://www.inaturalist.org/observations/44026985","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2611427412","44026985",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",120.766234,24.184509,"Taichung",2020,4,27,"cdround","https://www.inaturalist.org/observations/43860144","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3415910406","43860144",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.518872,24.92418,"New Taipei",2020,5,9,"cdround","https://www.inaturalist.org/observations/45558816","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626635929","45558816",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.560936,25.194246,"Taipei",2020,5,15,"cdround","https://www.inaturalist.org/observations/46350854","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3017943424","46350854",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.620688,24.967964,"New Taipei",2020,5,9,"cdround","https://www.inaturalist.org/observations/45358261","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355464371","45358261",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",117.693483,26.373919,"Fujian",2020,5,12,"cdround","https://www.inaturalist.org/observations/101871221","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3455366438","101871221",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.592669,25.132259,"Taipei",2020,6,1,"cdround","https://www.inaturalist.org/observations/48112209","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634111806","48112209",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.368586,23.678139,"Taiwan",2020,6,8,"cdround","https://www.inaturalist.org/observations/48880727","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2641523182","48880727",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.748876,24.830327,"Taiwan",2020,6,4,"cdround","https://www.inaturalist.org/observations/48513539","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2641524568","48513539",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.371925,24.829125,"Taipei",2020,6,25,"","https://www.inaturalist.org/observations/52548462","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2818695601","52548462",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.410413,24.663413,"Taipei",2020,6,19,"cdround","https://www.inaturalist.org/observations/55921337","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2851083049","55921337",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",118.82155,32.32222,"Jiangsu",2020,6,25,"cdround","https://www.inaturalist.org/observations/109444009","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3747201430","109444009",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.558647,24.933214,"New Taipei",2020,7,18,"cdround","https://www.inaturalist.org/observations/54215303","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2826213845","54215303",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.735701,24.822556,"Taiwan",2020,7,10,"cdround","https://www.inaturalist.org/observations/53573574","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109217390","53573574",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.533966,24.840017,"New Taipei",2020,7,14,"cdround","https://www.inaturalist.org/observations/54627020","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3872959399","54627020",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.88057,25.116517,"New Taipei",2020,8,2,"cdround","https://www.inaturalist.org/observations/55127122","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2826468199","55127122",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.496903,25.171667,"New Taipei",2020,8,6,"cdround","https://www.inaturalist.org/observations/57005153","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850920556","57005153",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.505631,25.191978,"New Taipei",2020,8,28,"cdround","https://www.inaturalist.org/observations/57904832","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2860064733","57904832",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",117.439716,40.648729,"Hebei",2020,8,31,"cdround","https://www.inaturalist.org/observations/62795718","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2901691765","62795718",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.01339,24.424662,"Taiwan",2020,9,7,"cdround","https://www.inaturalist.org/observations/58958182","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3018031497","58958182",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.407402,24.693583,"Taipei",2020,10,1,"","https://www.inaturalist.org/observations/61752132","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2882942949","61752132",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.775009,24.853195,"Taiwan",2020,10,3,"cdround","https://www.inaturalist.org/observations/61595135","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2882951992","61595135",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.77507,24.853226,"Taiwan",2020,10,3,"cdround","https://www.inaturalist.org/observations/61595274","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2883021864","61595274",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",120.909483,23.518101,"Taiwan",2020,10,13,"cdround","https://www.inaturalist.org/observations/62622465","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2898454218","62622465",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.775045,24.853203,"Taiwan",2020,10,3,"","https://www.inaturalist.org/observations/61595177","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031821962","61595177",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.780639,25.070953,"New Taipei",2020,11,16,"","https://www.inaturalist.org/observations/65506556","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3018018548","65506556",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",112.781576,28.16196,"Hunan",2020,11,12,"","https://www.inaturalist.org/observations/66510375","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3090532901","66510375",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",114.421079,30.544967,"Hubei",2020,11,8,"","https://www.inaturalist.org/observations/113191228","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764604318","113191228",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",120.785142,24.187333,"Taichung",2019,3,8,"cdround","https://www.inaturalist.org/observations/21067573","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2013703018","21067573",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.747553,24.831186,"Taiwan",2019,4,29,"cdround","https://www.inaturalist.org/observations/23901922","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2242783267","23901922",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.802285,25.012526,"New Taipei",2019,5,19,"cdround","https://www.inaturalist.org/observations/25426978","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2244274521","25426978",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.540966,24.854075,"New Taipei",2019,5,5,"cdround","https://www.inaturalist.org/observations/27753399","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2273322182","27753399",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.40129,23.71826,"Taiwan",2019,6,10,"","https://www.inaturalist.org/observations/26745195","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2265859559","26745195",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.729082,24.828246,"Taiwan",2019,6,25,"cdround","https://www.inaturalist.org/observations/27619255","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2273289656","27619255",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",120.874684,24.531538,"Taiwan",2019,6,15,"cdround","https://www.inaturalist.org/observations/27602576","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283039519","27602576",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.729158,24.828235,"Taiwan",2019,6,25,"cdround","https://www.inaturalist.org/observations/27622033","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031853479","27622033",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",117.466654,40.690078,"Beijing",2019,7,4,"cdround","https://www.inaturalist.org/observations/37396997","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634229488","37396997",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.397529,23.717604,"Taiwan",2019,8,8,"cdround","https://www.inaturalist.org/observations/30415224","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2331960933","30415224",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.711947,24.787053,"Taiwan",2019,9,13,"cdround,muluriiv","https://www.inaturalist.org/observations/32753927","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2423079091","32753927",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.271907,24.751304,"Taiwan",2019,9,23,"cdround","https://www.inaturalist.org/observations/33288605","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423214676","33288605",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.270753,24.750646,"Taiwan",2019,9,23,"cdround","https://www.inaturalist.org/observations/48203165","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634325854","48203165",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.271203,24.750897,"Taiwan",2019,9,28,"cdround","https://www.inaturalist.org/observations/52034940","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2814194899","52034940",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.187848,24.022412,"Taiwan",2018,9,30,"cdround","https://www.inaturalist.org/observations/17399557","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920839614","17399557",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",120.797252,23.674518,"Taiwan",2018,9,4,"cdround","https://www.inaturalist.org/observations/98793259","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3399403533","98793259",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Ptyas dhumnades",121.466061,24.83447,"New Taipei",2018,10,6,"cdround","https://www.inaturalist.org/observations/25877163","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2265799358","25877163",NA,NA,NA
