"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality","type","elevation","elevationAccuracy","county"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",113.986139,22.573123,"Guangdong",2022,6,24,"","https://www.inaturalist.org/observations/123326212","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859873102","123326212",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.055917,22.211894,"Southern",2022,6,27,"cdround","https://www.inaturalist.org/observations/123658521","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859976421","123658521",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.141254,22.274352,"Central and Western",2022,6,11,"cdround","https://www.inaturalist.org/observations/121347533","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860468304","121347533",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",113.926255,22.371812,"Islands",2022,6,18,"cdround","https://www.inaturalist.org/observations/122413416","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860817203","122413416",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.119981,22.410058,"Tsuen Wan",2022,7,5,"cdround","https://www.inaturalist.org/observations/125169413","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873341060","125169413",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.020903,22.541887,"Tai Po",2022,7,19,"cdround","https://www.inaturalist.org/observations/126976905","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873817006","126976905",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.163804,22.265002,"Tsuen Wan",2022,7,27,"cdround","https://www.inaturalist.org/observations/128182110","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3881399638","128182110",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.063857,22.321532,"Tsuen Wan",2022,7,27,"cdround","https://www.inaturalist.org/observations/128264638","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881563768","128264638",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.186302,22.359596,"Tsuen Wan",2021,3,30,"cdround","https://www.inaturalist.org/observations/72511315","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3070646117","72511315",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",113.816275,22.336403,"Islands",2021,4,3,"cdround,cudc","https://www.inaturalist.org/observations/72858928","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3079817488","72858928",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.05355,22.437091,"North",2021,4,5,"cdround","https://www.inaturalist.org/observations/73081191","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3079846795","73081191",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.177798,22.510319,"North",2021,4,2,"cdround","https://www.inaturalist.org/observations/72742502","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3079905323","72742502",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",113.84048,22.358994,"Islands",2021,4,3,"cdround,cudc","https://www.inaturalist.org/observations/72858663","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3079914522","72858663",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.09706,22.556998,"Tai Po",2021,4,14,"cdround","https://www.inaturalist.org/observations/73947701","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3090673917","73947701",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.025853,22.229479,"Tsuen Wan",2021,4,13,"cdround","https://www.inaturalist.org/observations/73924565","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3090892796","73924565",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.104666,22.429225,"Yuen Long",2021,4,20,"cdround","https://www.inaturalist.org/observations/74645952","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3097120390","74645952",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.177746,22.500322,"North",2021,4,25,"cdround","https://www.inaturalist.org/observations/75152389","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109054806","75152389",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.106574,22.405911,"Tsuen Wan",2021,4,21,"cdround","https://www.inaturalist.org/observations/75634165","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109381483","75634165",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.130028,22.273681,"Tsuen Wan",2021,5,4,"cdround","https://www.inaturalist.org/observations/77273296","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3112444312","77273296",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.322013,22.593736,"Tai Po",2021,5,1,"cdround,cudc","https://www.inaturalist.org/observations/76050688","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112519869","76050688",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.116901,22.273662,"Tsuen Wan",2021,5,8,"cdround","https://www.inaturalist.org/observations/77994699","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3113588010","77994699",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.092899,22.356214,"Kwai Tsing",2021,5,9,"cdround","https://www.inaturalist.org/observations/78228639","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113655382","78228639",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.162125,22.556152,"North",2021,5,26,"cdround","https://www.inaturalist.org/observations/80361828","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3124867984","80361828",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.217556,22.428936,"Tai Po",2021,5,21,"cdround","https://www.inaturalist.org/observations/80879890","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3301948775","80879890",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.089591,22.353097,"Kwai Tsing",2021,5,9,"","https://www.inaturalist.org/observations/81988096","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302028352","81988096",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.081279,22.41911,"Yuen Long",2021,5,28,"","https://www.inaturalist.org/observations/80685796","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302133722","80685796",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.177488,22.555633,"North",2021,5,6,"cdround","https://www.inaturalist.org/observations/77750251","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3455252126","77750251",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.058673,22.553594,"Guangdong",2021,5,2,"cdround","https://www.inaturalist.org/observations/116690358","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773271746","116690358",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.073706,22.677939,"Guangdong",2021,6,9,"cdround","https://www.inaturalist.org/observations/82497491","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307259527","82497491",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.013675,22.269055,"Tsuen Wan",2021,6,27,"cdround","https://www.inaturalist.org/observations/84797161","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3321118075","84797161",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.144432,22.385185,"Tsuen Wan",2021,6,3,"cdround","https://www.inaturalist.org/observations/103800525","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3455898108","103800525",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.135195,22.279232,"Central and Western",2021,7,21,"cdround","https://www.inaturalist.org/observations/88339051","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333373755","88339051",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.1341,22.28092,"Central and Western",2021,7,21,"cdround","https://www.inaturalist.org/observations/88338983","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333394788","88338983",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.224122,22.335053,"Sai Kung",2021,7,25,"cdround","https://www.inaturalist.org/observations/88654045","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3335083566","88654045",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.174709,22.353367,"Tsuen Wan",2021,7,11,"cdround","https://www.inaturalist.org/observations/107234536","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3698325122","107234536",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",113.99872,22.533329,"Guangdong",2021,7,17,"cdround","https://www.inaturalist.org/observations/116554427","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773231225","116554427",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.272626,22.391063,"Sai Kung",2021,8,15,"cdround","https://www.inaturalist.org/observations/91474779","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337662343","91474779",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.121,22.3808,"Tsuen Wan",2021,8,26,"cdround","https://www.inaturalist.org/observations/92607605","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3344023220","92607605",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",113.935752,22.234778,"Islands",2021,8,26,"cdround","https://www.inaturalist.org/observations/93223684","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355314488","93223684",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.130935,22.618264,"Guangdong",2021,9,6,"cdround","https://www.inaturalist.org/observations/116384897","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773467178","116384897",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.07917,22.418662,"Yuen Long",2021,11,13,"cdround","https://www.inaturalist.org/observations/100988529","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415478185","100988529",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.080178,22.419031,"Yuen Long",2021,12,30,"cdround","https://www.inaturalist.org/observations/105208772","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3455867970","105208772",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.169267,22.497117,"North",2020,3,16,"cdround","https://www.inaturalist.org/observations/40109755","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580092614","40109755",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.197856,22.539022,"Tai Po",2020,3,23,"cdround","https://www.inaturalist.org/observations/40874185","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596351455","40874185",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",113.920446,22.227817,"Islands",2020,4,25,"cdround","https://www.inaturalist.org/observations/44106342","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611121050","44106342",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",113.860814,22.293186,"Islands",2020,5,16,"cdround","https://www.inaturalist.org/observations/46104373","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626216247","46104373",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.221145,22.381458,"Sha Tin",2020,5,18,"cdround","https://www.inaturalist.org/observations/46561995","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626514994","46561995",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.163524,22.25645,"Southern",2020,5,16,"cdround","https://www.inaturalist.org/observations/55249264","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850997953","55249264",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.138764,22.447148,"Tai Po",2020,6,30,"cdround","https://www.inaturalist.org/observations/51560972","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2814343084","51560972",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.193094,22.53788,"Tsuen Wan",2020,9,11,"cdround","https://www.inaturalist.org/observations/59298456","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2864815718","59298456",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.180258,22.496521,"North",2020,10,17,"cdround","https://www.inaturalist.org/observations/62812798","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2901505770","62812798",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.094273,22.247332,"Southern",2020,11,14,"cdround","https://www.inaturalist.org/observations/64919827","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2988336085","64919827",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.13546,22.444324,"Tai Po",2019,2,16,"","https://www.inaturalist.org/observations/20416598","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2005360804","20416598",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.137785,22.445395,"Tai Po",2019,2,16,"","https://www.inaturalist.org/observations/20526632","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2005395774","20526632",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.134287,22.290702,"Central and Western",2019,4,29,"cdround","https://www.inaturalist.org/observations/23967813","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3455971433","23967813",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.128155,22.436204,"Tai Po",2018,4,22,"cdround","https://www.inaturalist.org/observations/11488455","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841197924","11488455",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.183343,22.429856,"Tai Po",2018,4,27,"cdround","https://www.inaturalist.org/observations/11728672","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841245429","11728672",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.141472,22.44949,"Tai Po",2018,4,29,"cdround","https://www.inaturalist.org/observations/11837823","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841266324","11837823",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.129884,22.433057,"Tai Po",2018,5,12,"cdround","https://www.inaturalist.org/observations/12467071","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1847522259","12467071",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.137542,22.444678,"Tai Po",2018,6,16,"cdround","https://www.inaturalist.org/observations/13545403","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880507789","13545403",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.137778,22.446111,"Tai Po",2018,6,16,"cdround","https://www.inaturalist.org/observations/13574997","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880516302","13574997",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.138617,22.447167,"Tai Po",2018,6,19,"cdround","https://www.inaturalist.org/observations/13665977","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880541339","13665977",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.085047,22.535866,"North",2018,6,30,"cdround","https://www.inaturalist.org/observations/13983984","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880621143","13983984",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.16932,22.494792,"North",2018,6,30,"cdround","https://www.inaturalist.org/observations/15303348","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891304439","15303348",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.169328,22.494775,"North",2018,6,30,"cdround","https://www.inaturalist.org/observations/13935131","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031901390","13935131",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",113.891826,22.233519,"Islands",2018,8,5,"cdround","https://www.inaturalist.org/observations/125401329","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3872890197","125401329",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.102756,22.422055,"Yuen Long",2018,9,28,"cdround","https://www.inaturalist.org/observations/17017760","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914325682","17017760",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.092094,22.42038,"Yuen Long",2018,10,12,"cdround","https://www.inaturalist.org/observations/17452154","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1931488895","17452154",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pareas margaritophorus",114.136504,22.279311,"Central and Western",2017,9,16,"cdround","https://www.inaturalist.org/observations/8399450","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1802637468","8399450",NA,NA,NA,NA,NA,NA,NA
