"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","continent","preparations","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.500905,24.944234,"New Taipei",2022,4,29,"cdround","https://www.inaturalist.org/observations/116534666","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772961661","116534666",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.760463,24.631637,"Taiwan",2022,5,13,"cdround","https://www.inaturalist.org/observations/116865458","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3784997583","116865458",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",107.618462,21.765558,"Guangxi",2022,5,28,"cdround","https://www.inaturalist.org/observations/128110813","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881671601","128110813",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.560776,25.107773,"Taipei",2022,6,9,"cdround","https://www.inaturalist.org/observations/120915909","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858509037","120915909",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.512178,23.936759,"Taiwan",2022,6,11,"cdround","https://www.inaturalist.org/observations/121365398","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858668343","121365398",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.716843,25.070244,"Taiwan",2022,6,26,"cdround","https://www.inaturalist.org/observations/123684892","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859313305","123684892",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.594659,25.096997,"Taipei",2022,6,5,"cdround","https://www.inaturalist.org/observations/120917505","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860462014","120917505",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",119.648736,30.169565,"Zhejiang",2022,7,5,"cdround","https://www.inaturalist.org/observations/124887732","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858884313","124887732",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.178357,23.953549,"Taiwan",2022,7,3,"cdround","https://www.inaturalist.org/observations/124510316","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859009135","124510316",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.610378,25.049015,"Taipei",2022,7,6,"cdround","https://www.inaturalist.org/observations/125091358","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873017001","125091358",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.478907,24.983714,"New Taipei",2022,7,22,"cdround","https://www.inaturalist.org/observations/127360153","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873221044","127360153",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.787238,24.183445,"Taichung",2022,7,22,"cdround","https://www.inaturalist.org/observations/127872928","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873383370","127872928",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",110.473283,29.316424,"Hunan",2022,7,12,"cdround","https://www.inaturalist.org/observations/125954632","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873558184","125954632",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.534393,24.954673,"New Taipei",2021,1,21,"cdround","https://www.inaturalist.org/observations/70183094","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3058934833","70183094",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.670311,22.894294,"Kaohsiung",2021,3,12,"cdround","https://www.inaturalist.org/observations/71113816","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3061518742","71113816",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.540398,24.998971,"Taipei",2021,3,1,"cdround","https://www.inaturalist.org/observations/73028799","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3079901745","73028799",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.803119,22.219901,"Taiwan",2021,3,20,"cdround","https://www.inaturalist.org/observations/82648515","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307404887","82648515",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.279266,22.943832,"Taiwan",2021,4,2,"cdround","https://www.inaturalist.org/observations/72896642","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3097071530","72896642",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.769049,24.059401,"Taichung",2021,4,30,"cdround","https://www.inaturalist.org/observations/76536333","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3118286466","76536333",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.150757,22.860015,"Taiwan",2021,5,2,"cdround","https://www.inaturalist.org/observations/77722492","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113255649","77722492",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.40033,24.673875,"Taipei",2021,5,8,"","https://www.inaturalist.org/observations/77931247","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113343986","77931247",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",110.946846,29.944734,"Hunan",2021,5,3,"cdround","https://www.inaturalist.org/observations/77806184","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113431779","77806184",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",110.014393,23.822967,"Guangxi",2021,5,22,"cdround","https://www.inaturalist.org/observations/80070615","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3301812714","80070615",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.19818,22.794774,"Taiwan",2021,5,31,"cdround","https://www.inaturalist.org/observations/81024393","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302250303","81024393",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",117.301683,27.484607,"Fujian",2021,5,13,"cdround","https://www.inaturalist.org/observations/88838912","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3335339578","88838912",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.585907,25.1183,"Taipei",2021,6,4,"cdround","https://www.inaturalist.org/observations/81654612","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302066957","81654612",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.610573,23.598415,"Taiwan",2021,6,14,"cdround","https://www.inaturalist.org/observations/83018494","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307269602","83018494",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.498812,23.226858,"Tainan",2021,6,17,"cdround","https://www.inaturalist.org/observations/83495205","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3314475622","83495205",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.588518,24.965638,"Taipei",2021,6,26,"cdround","https://www.inaturalist.org/observations/95164000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384329314","95164000",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",117.85686,29.15497,"Jiangxi",2021,6,19,"cdround","https://www.inaturalist.org/observations/109620503","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759529026","109620503",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.545687,25.14297,"Taipei",2021,6,14,"cdround","https://www.inaturalist.org/observations/112034969","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3760233478","112034969",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.605523,23.612152,"Taiwan",2021,7,2,"cdround","https://www.inaturalist.org/observations/85366772","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3325705636","85366772",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",117.212538,24.53337,"Fujian",2021,7,27,"cdround","https://www.inaturalist.org/observations/89037725","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3335320630","89037725",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.570949,24.997652,"Taipei",2021,7,26,"cdround","https://www.inaturalist.org/observations/95163995","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3385037249","95163995",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.245736,23.054655,"Tainan",2021,7,31,"cdround","https://www.inaturalist.org/observations/93698321","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415462721","93698321",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.563334,25.002815,"Taipei",2021,7,18,"cdround","https://www.inaturalist.org/observations/95163997","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456577802","95163997",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",109.149574,26.215498,"Guizhou",2021,7,26,"cdround","https://www.inaturalist.org/observations/120965165","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858604043","120965165",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.260413,24.809478,"Taipei",2021,8,28,"cdround","https://www.inaturalist.org/observations/93011076","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355186255","93011076",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.555812,25.003679,"Taipei",2021,9,16,"cdround","https://www.inaturalist.org/observations/95126957","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384274200","95126957",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.009465,29.672862,"Zhejiang",2021,9,26,"cdround","https://www.inaturalist.org/observations/96302663","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384367379","96302663",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",119.879336,30.759789,"Zhejiang",2021,9,29,"cdround","https://www.inaturalist.org/observations/96586002","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384746599","96586002",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.138931,24.686462,"Taiwan",2021,9,5,"cdround","https://www.inaturalist.org/observations/93937472","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415861826","93937472",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.152245,24.704234,"Taiwan",2021,10,7,"cdround","https://www.inaturalist.org/observations/97438329","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384752743","97438329",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",118.043843,29.812494,"Anhui",2021,10,4,"cdround","https://www.inaturalist.org/observations/98157340","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391481217","98157340",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.509771,23.325855,"Tainan",2021,10,3,"cdround","https://www.inaturalist.org/observations/98551236","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456581167","98551236",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.513545,25.085677,"Taipei",2021,10,20,"cdround","https://www.inaturalist.org/observations/118068131","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3802521660","118068131",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",119.380726,26.049484,"Fujian",2021,10,16,"cdround","https://www.inaturalist.org/observations/124701333","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858937096","124701333",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.81382,23.941188,"Taiwan",2021,11,7,"cdround","https://www.inaturalist.org/observations/100577992","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415451030","100577992",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.511139,25.156366,"Taipei",2021,11,7,"cdround","https://www.inaturalist.org/observations/100485600","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456559624","100485600",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.559611,25.00991,"Taipei",2021,11,29,"cdround","https://www.inaturalist.org/observations/102386386","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456735169","102386386",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.50866,25.123929,"Taipei",2021,11,27,"cdround","https://www.inaturalist.org/observations/118068155","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3802569868","118068155",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.443327,25.062956,"Taipei",2021,11,20,"cdround","https://www.inaturalist.org/observations/118068152","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3802592778","118068152",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.491417,23.900833,"Taiwan",2021,12,30,"cdround","https://www.inaturalist.org/observations/105249949","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3457180391","105249949",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.767813,23.854264,"Taiwan",2020,2,16,"cdround","https://www.inaturalist.org/observations/38696053","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2576265189","38696053",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.393606,23.266108,"Tainan",2020,4,25,"cdround","https://www.inaturalist.org/observations/43301163","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2610932872","43301163",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.390104,23.264425,"Tainan",2020,4,24,"cdround","https://www.inaturalist.org/observations/43053629","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2610939453","43053629",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.393646,23.265081,"Tainan",2020,4,24,"cdround","https://www.inaturalist.org/observations/43065055","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2610950827","43065055",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.394979,23.263505,"Tainan",2020,4,25,"cdround","https://www.inaturalist.org/observations/43301926","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2610976182","43301926",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.775969,25.149442,"Taiwan",2020,4,30,"cdround","https://www.inaturalist.org/observations/44432957","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2619877716","44432957",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.800207,22.216296,"Taiwan",2020,4,11,"cdround","https://www.inaturalist.org/observations/63450238","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2963932774","63450238",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.671608,23.006114,"Kaohsiung",2020,4,25,"cdround","https://www.inaturalist.org/observations/81654102","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3301938913","81654102",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.54921,25.160611,"Taipei",2020,5,9,"cdround","https://www.inaturalist.org/observations/45753363","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626216335","45753363",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.277632,23.201392,"Taiwan",2020,5,9,"cdround","https://www.inaturalist.org/observations/45337483","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626220918","45337483",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.481862,24.631527,"Taiwan",2020,5,10,"cdround","https://www.inaturalist.org/observations/46694381","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626551698","46694381",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.511867,23.937038,"Taiwan",2020,5,9,"cdround","https://www.inaturalist.org/observations/45875803","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626597518","45875803",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.866463,24.259272,"Taichung",2020,5,8,"cdround","https://www.inaturalist.org/observations/45281970","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2814017517","45281970",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.393634,24.67514,"Taipei",2020,5,1,"cdround","https://www.inaturalist.org/observations/93015159","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355106249","93015159",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.69915,24.023553,"Taichung",2020,5,18,"cdround","https://www.inaturalist.org/observations/46469380","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3415414421","46469380",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.580063,25.025098,"Taipei",2020,6,3,"cdround","https://www.inaturalist.org/observations/49198974","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2641478690","49198974",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.767879,23.862135,"Taiwan",2020,6,15,"cdround","https://www.inaturalist.org/observations/49655738","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2802657385","49655738",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.182533,23.030145,"Taiwan",2020,6,24,"cdround","https://www.inaturalist.org/observations/50762173","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2802777186","50762173",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.586368,24.980331,"Taipei",2020,6,19,"cdround","https://www.inaturalist.org/observations/50209693","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2802973714","50209693",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.626314,23.583251,"Taiwan",2020,6,29,"cdround","https://www.inaturalist.org/observations/51360375","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2814049893","51360375",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.771453,24.103297,"Taichung",2020,6,3,"cdround","https://www.inaturalist.org/observations/48335033","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3415816414","48335033",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",120.623046,23.434412,"Taiwan",2020,7,31,"cdround","https://www.inaturalist.org/observations/54916606","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2826293862","54916606",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Boiga kraepelini",121.785412,24.453532,"Taiwan",2020,7,25,"cdround","https://www.inaturalist.org/observations/54728586","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2826337592","54728586",NA,NA,NA,NA
