"","x","y"
"187",127.229165922,35.8625006613333
"188",126.795832606,36.0125006553333
"189",128.454165873,35.0125006953333
"190",127.137499259,35.1958340213333
"191",128.137499219,37.3291672693333
"192",119.154166245,50.4291667453333
"193",128.929165854,35.2708340183333
"194",127.662499238,38.0208339083333
"195",127.054165929,35.1375006903333
"196",116.004166371,40.1875004883333
"197",126.370832623,37.9791672433333
"198",128.879165856,35.8125006633333
"199",128.179165884,35.5375006743333
"200",129.170832511,36.5791672993333
"201",128.11249922,38.0875005723333
"202",126.620832613,35.9291673253333
"203",128.312499212,36.9708339503333
"204",126.829165938,35.8791673273333
"205",128.462499206,35.2041673543333
"206",138.870832123,35.2375006863333
"207",126.795832606,35.3041673503333
"208",127.820832565,38.1791672353333
"209",127.737499235,36.6791672953333
"210",127.995832558,35.8708339943333
"211",117.937499627,26.3708343743333
"212",121.312499492,30.7041675343333
"213",126.804165939,37.0125006153333
"214",128.129165886,37.0875006123333
"215",127.845832564,35.3125006833333
"216",128.345832544,35.7541673323333
"217",139.52916543,35.7958339973333
"218",132.904165695,34.5458340473333
"219",128.94583252,36.9291672853333
"220",128.36249921,36.2041673143333
"221",126.670832611,35.5625006733333
"222",128.729165862,36.7875006243333
"223",127.329165918,36.3791673073333
"224",126.754165941,35.6208340043333
"225",129.354165837,35.8458339953333
"226",127.69583257,36.6791672953333
"227",128.495832538,36.1291673173333
"228",126.69583261,36.6958339613333
"229",127.604165907,36.6291672973333
"230",129.162499178,36.6791672953333
"231",128.462499206,36.3541673083333
"232",127.670832571,38.0208339083333
"233",127.387499249,38.1458339033333
"234",127.929165894,36.6208339643333
"235",128.420832541,35.9125006593333
"236",128.495832538,36.0791673193333
"237",127.320832585,36.5041673023333
"238",126.27916596,36.7708339583333
"239",137.320832185,35.3041673503333
"240",128.462499206,37.4625005973333
"241",139.304165439,35.4958340093333
"242",121.412499488,30.9208341923333
"243",126.787499273,35.3208340163333
"244",127.970832559,37.3958339333333
"245",136.504165551,34.9208340323333
"246",113.187499817,34.9375006983333
"247",128.104165887,35.2041673543333
"248",126.820832605,36.1125006513333
"249",127.962499226,37.6625005893333
"250",125.979165972,38.2791672313333
"251",128.6124992,37.8958339133333
"252",135.720832249,34.7875007043333
"253",128.145832552,38.1625005693333
"254",128.512499204,36.8291672893333
"255",127.070832595,36.3958339733333
"256",126.920832601,34.9208340323333
"257",119.954166213,30.4208342123333
"258",140.637498719,36.6708339623333
"259",127.795832566,37.9041672463333
"260",128.879165856,36.3041673103333
"261",127.912499228,35.5541673403333
"262",118.712499596,32.2958341373333
"263",127.02916593,34.9208340323333
"264",127.904165895,35.1458340233333
"265",128.570832535,34.8708340343333
"266",128.27916588,37.3958339333333
"267",127.829165898,35.0458340273333
"268",138.995832118,35.5125006753333
"269",127.36249925,37.7375005863333
"270",127.604165907,35.0958340253333
"271",128.170832551,36.4625006373333
"272",126.837499271,33.3375007623333
"273",135.587498921,35.1875006883333
"274",140.437498727,35.5375006743333
"275",129.079165848,35.5541673403333
"276",127.69583257,35.2458340193333
"277",128.037499223,36.8958339533333
"278",128.062499222,35.9625006573333
"279",128.437499207,37.5208339283333
"280",139.404165435,35.3375006823333
"281",128.037499223,36.2875006443333
"282",126.77916594,37.6625005893333
"283",127.104165927,35.0625006933333
"284",139.19583211,35.8041673303333
"285",127.745832568,35.2291673533333
"286",128.86249919,36.1041673183333
"287",128.412499208,36.5791672993333
"288",128.120832553,36.3708339743333
"289",136.44583222,35.7375006663333
"290",139.554165429,35.5208340083333
"291",127.145832592,36.9125006193333
"292",119.02916625,31.9291674853333
"293",129.037499183,35.8541673283333
"294",127.712499236,37.8708339143333
"295",133.879165656,34.7125007073333
"296",116.804166339,40.3375004823333
"297",126.604165947,35.2875006843333
"298",126.970832599,34.7375007063333
"299",129.145832512,36.1375006503333
"300",117.345832984,27.6791676553333
"301",138.36249881,35.0625006933333
"302",129.27916584,36.8375006223333
"303",140.020832077,35.4791673433333
"304",116.729166342,39.8875005003333
"305",126.987499265,38.2375005663333
"306",128.654165865,36.8291672893333
"307",128.970832519,35.6541673363333
"308",139.86249875,36.0625006533333
"309",128.312499212,36.1041673183333
"310",128.545832536,37.9041672463333
"311",128.220832549,37.4041672663333
"312",127.012499264,35.6375006703333
"313",130.745832448,33.8541674083333
"314",127.02916593,37.4708339303333
"315",128.837499191,36.5875006323333
"316",128.954165853,35.3958340133333
"317",128.94583252,35.2625006853333
"318",128.929165854,36.0291673213333
"319",128.237499215,36.4541673043333
"320",126.86249927,34.6041673783333
"321",126.870832603,35.7875006643333
"322",127.929165894,35.3708340143333
"323",128.479165872,36.7041672943333
"324",118.820832925,31.7625008253333
"325",126.454165953,37.9875005763333
"326",126.437499287,35.0041673623333
"327",135.487498925,34.1708340623333
"328",129.237499175,36.5708339663333
"329",127.229165922,38.2625005653333
"330",126.870832603,38.2541672323333
"331",127.370832583,36.9958339493333
"332",128.062499222,35.4958340093333
"333",128.370832543,35.9958339893333
"334",128.637499199,37.0791672793333
"335",128.512499204,38.0958339053333
"336",126.537499283,36.3875006403333
"337",129.212499176,36.3375006423333
"338",128.054165889,35.9625006573333
"339",139.179165444,35.3875006803333
"340",127.220832589,34.5541673803333
"341",128.320832545,37.1125006113333
"342",127.19583259,36.7791672913333
"343",120.104166207,32.1458341433333
"344",128.470832539,36.6875006283333
"345",128.387499209,34.9708340303333
"346",126.545832616,35.0541673603333
"347",128.162499218,36.8208339563333
"348",127.829165898,38.5125005553333
"349",118.545832936,31.7125008273333
"350",128.412499208,37.4208339323333
"351",111.954166533,43.8375003423333
"352",127.454165913,35.7791673313333
"353",140.429165394,38.3875005603333
"354",129.27916584,35.7375006663333
"355",128.312499212,36.2958339773333
"356",127.987499225,37.6125005913333
"357",126.61249928,34.6625007093333
"358",126.995832598,34.8875007003333
"359",128.137499219,36.6375006303333
"360",128.129165886,35.3375006823333
"361",129.395832502,36.7791672913333
"362",128.045832556,37.8625005813333
"363",132.129165726,43.7208336803333
"364",126.854165937,37.9208339123333
"365",139.295832106,35.5125006753333
"366",128.69583253,36.4375006383333
"367",126.679165944,33.3208340963333
"368",127.262499254,34.7458340393333
"369",126.987499265,35.3291673493333
"370",129.337499171,36.0791673193333
"371",128.087499221,37.4708339303333
"372",129.020832517,35.9291673253333
"373",126.329165958,35.2125006873333
"374",127.370832583,36.1208339843333
"375",126.545832616,35.3708340143333
"376",126.870832603,34.6458340433333
"377",126.729165942,35.4375006783333
"378",131.095832434,33.0125007753333
"379",128.154165885,36.3958339733333
"380",126.879165936,34.6291673773333
"381",127.687499237,35.8125006633333
"382",128.754165861,37.6791672553333
"383",128.254165881,36.8791672873333
"384",127.904165895,37.5375005943333
"385",127.512499244,36.9875006163333
"386",129.304165839,35.6875006683333
"387",128.679165864,37.6875005883333
"388",128.079165888,36.6291672973333
"389",129.229165842,35.4291673453333
"390",126.837499271,35.0708340263333
"391",126.920832601,36.0791673193333
"392",139.370832103,35.3625006813333
"393",128.370832543,37.7791672513333
"394",127.02916593,35.4125006793333
"395",128.037499223,36.5625006333333
"396",128.829165858,37.0458339473333
"397",129.145832512,35.5208340083333
"398",128.77916586,36.8541672883333
"399",126.654165945,36.6291672973333
"400",127.762499234,37.6458339233333
"401",128.804165859,36.6208339643333
"402",129.095832514,37.1708339423333
"403",128.420832541,37.5625005933333
"404",128.104165887,36.2541673123333
"405",128.962499186,36.7625006253333
"406",135.037498943,46.5458335673333
"407",129.095832514,35.4541673443333
"408",119.854166217,30.1875008883333
"409",127.845832564,36.4375006383333
"410",140.679165384,38.1375005703333
"411",128.254165881,37.3208339363333
"412",139.320832105,35.6625006693333
"413",127.962499226,35.1791673553333
"414",127.937499227,35.0125006953333
"415",126.879165936,35.8291673293333
"416",126.904165935,35.1125006913333
"417",128.36249921,35.2291673533333
"418",127.137499259,36.9125006193333
"419",135.854165577,45.0541669603333
"420",126.36249929,33.3375007623333
"421",118.69583293,30.6625008693333
"422",129.012499184,36.0625006533333
"423",139.554165429,35.8791673273333
"424",133.887498989,35.4541673443333
"425",128.69583253,37.9458339113333
"426",126.929165934,37.2541672723333
"427",128.262499214,37.2791672713333
"428",129.162499178,35.2791673513333
"429",117.412499648,32.6625007893333
"430",114.829166418,30.5375008743333
"431",127.879165896,36.1125006513333
"432",127.737499235,36.3958339733333
"433",127.204165923,34.9125006993333
"434",120.037499543,26.9791676833333
"435",128.154165885,35.4958340093333
"436",127.437499247,35.3708340143333
"437",127.737499235,36.3041673103333
"438",126.895832602,34.8458340353333
"439",118.420832941,28.9791676033333
"440",127.237499255,37.5291672613333
"441",129.02916585,35.2708340183333
"442",128.337499211,37.9375005783333
"443",126.19583263,34.4458340513333
"444",136.737498875,35.2708340183333
"445",138.020832157,35.4958340093333
"446",127.320832585,36.5958339653333
"447",127.154165925,35.5958340053333
"448",127.412499248,36.3541673083333
"449",129.079165848,35.3458340153333
"450",128.745832528,35.5208340083333
"451",128.787499193,37.2625006053333
"452",127.129165926,35.9875006563333
"453",128.854165857,36.2208339803333
"454",127.187499257,37.6875005883333
"455",128.079165888,34.9708340303333
"456",129.27916584,36.8291672893333
"457",128.387499209,37.7791672513333
"458",128.129165886,26.6375010303333
"459",128.304165879,37.8791672473333
"460",127.387499249,36.4458339713333
"461",127.520832577,38.2291672333333
"462",126.879165936,37.3875006003333
"463",129.212499176,36.7708339583333
"464",127.512499244,36.1375006503333
"465",130.437499127,33.6708340823333
"466",128.19583255,36.0375006543333
"467",126.795832606,37.5208339283333
"468",126.679165944,34.6458340433333
"469",127.179165924,38.2208339003333
"470",128.004165891,35.7958339973333
"471",119.087499581,26.0625010533333
"472",128.36249921,37.3125006033333
"473",127.054165929,37.4291672653333
"474",128.145832552,37.5208339283333
"475",139.129165446,35.2208340203333
"476",139.062498782,36.0708339863333
"477",139.595832094,35.6875006683333
"478",129.087499181,36.7458339593333
"479",128.44583254,36.9125006193333
"480",127.429165914,36.9291672853333
"481",129.204165843,35.9958339893333
"482",127.270832587,38.2041672343333
"483",120.145832872,32.6875007883333
"484",127.620832573,37.1125006113333
"485",127.929165894,35.2541673523333
"486",126.587499281,35.5041673423333
"487",127.962499226,37.3875006003333
"488",127.545832576,35.8208339963333
"489",128.495832538,36.3791673073333
"490",128.012499224,36.5208339683333
"491",128.337499211,36.3875006403333
"492",129.162499178,35.3875006803333
"493",127.912499228,35.8375006623333
"494",127.845832564,37.4375005983333
"495",139.679165424,35.7875006643333
"496",127.012499264,35.8958339933333
"497",127.7791659,35.4291673453333
"498",127.237499255,35.2625006853333
"499",139.579165428,35.8458339953333
"500",127.412499248,37.6958339213333
"501",135.670832251,34.9041673663333
"502",128.095832554,36.0708339863333
"503",118.237499615,29.2208342603333
"504",121.212499496,31.0708341863333
"505",126.579165948,35.4041673463333
"506",128.012499224,36.0291673213333
"507",128.712499196,37.8291672493333
"508",120.212499536,30.5875008723333
"509",129.437499167,35.7875006643333
"510",128.512499204,36.2458339793333
"511",117.354166317,26.9041676863333
"512",127.837499231,36.9208339523333
"513",128.729165862,35.4875006763333
"514",127.295832586,36.3291673093333
"515",128.379165876,35.4375006783333
"516",128.970832519,35.8541673283333
"517",127.437499247,35.9291673253333
"518",127.19583259,36.8375006223333
"519",129.320832505,36.2041673143333
"520",117.762499634,26.4791677033333
"521",126.929165934,37.2625006053333
"522",126.870832603,36.0458339873333
"523",127.629165906,37.8708339143333
"524",128.604165867,35.4541673443333
"525",121.245832828,31.1041675183333
"526",126.970832599,35.5041673423333
"527",126.645832612,36.5291673013333
"528",129.02916585,37.5375005943333
"529",128.320832545,37.7625005853333
"530",128.52916587,37.7541672523333
"531",132.645832372,35.0625006933333
"532",127.329165918,35.7875006643333
"533",129.037499183,36.6541672963333
"534",128.829165858,36.2708339783333
"535",112.920833161,28.8541676083333
"536",127.795832566,37.2125006073333
"537",139.454165433,35.3291673493333
"538",128.662499198,35.5375006743333
"539",139.604165427,35.1958340213333
"540",135.037498943,35.2541673523333
"541",139.629165426,35.4458340113333
"542",128.312499212,37.2208339403333
"543",120.287499533,29.3708342543333
"544",127.379165916,34.9958340293333
"545",128.837499191,35.9875006563333
"546",128.02916589,37.2541672723333
"547",128.52916587,37.5958339253333
"548",128.979165852,37.4541672643333
"549",127.954165893,35.6125006713333
"550",129.137499179,36.6208339643333
"551",128.620832533,35.6208340043333
"552",128.654165865,37.6875005883333
"553",127.262499254,35.5625006733333
"554",127.795832566,37.8291672493333
"555",126.954165933,33.4958340893333
"556",128.712499196,36.5875006323333
"557",128.804165859,37.2041672743333
"558",128.19583255,37.8291672493333
"559",139.637498759,35.5625006733333
"560",127.454165913,35.3125006833333
"561",128.395832542,35.4541673443333
"562",128.054165889,36.3958339733333
"563",126.804165939,36.7208339603333
"564",117.104166327,31.8875008203333
"565",126.470832619,38.0291672413333
"566",126.479165952,35.0375006943333
"567",138.104165487,36.6458339633333
"568",127.095832594,35.2125006873333
"569",126.470832619,37.8291672493333
"570",127.44583258,37.2208339403333
"571",128.212499216,35.2208340203333
"572",128.595832534,37.5625005933333
"573",126.512499284,34.5541673803333
"574",127.287499253,35.9541673243333
"575",139.220832109,35.5875006723333
"576",128.562499202,37.6208339243333
"577",126.520832617,37.9041672463333
"578",128.570832535,35.8958339933333
"579",126.729165942,35.6958340013333
"580",128.162499218,35.7041673343333
"581",139.179165444,35.8875006603333
"582",127.787499233,35.3625006813333
"583",128.462499206,38.0958339053333
"584",127.7791659,35.5375006743333
"585",139.645832092,35.5125006753333
"586",128.52916587,35.1958340213333
"587",129.129165846,35.2625006853333
"588",128.562499202,37.6958339213333
"589",127.729165902,35.0375006943333
"590",119.287499573,50.5125000753333
"591",134.804165619,34.9708340303333
"592",127.44583258,34.8875007003333
"593",128.162499218,36.5458339673333
"594",140.104165407,35.8458339953333
"595",126.520832617,33.4125007593333
"596",128.587499201,35.4875006763333
"597",128.262499214,37.0041672823333
"598",126.812499272,35.6375006703333
"599",128.820832525,35.2541673523333
"600",140.079165408,38.2958338973333
"601",112.879166496,28.0458343073333
"602",127.504165911,36.2458339793333
"603",129.154165845,36.0125006553333
"604",138.929165454,35.1375006903333
"605",138.6124988,36.6958339613333
"606",128.654165865,36.0958339853333
"607",139.404165435,35.7375006663333
"608",128.154165885,38.0708339063333
"609",126.86249927,37.8125005833333
"610",127.520832577,36.1375006503333
"611",128.179165884,35.1291673573333
"612",127.61249924,36.5041673023333
"613",128.19583255,37.7125005873333
"614",139.587498761,35.6208340043333
"615",117.212499656,40.9291671253333
"616",128.004165891,36.2458339793333
"617",126.495832618,33.2875007643333
"618",128.062499222,37.9625005773333
"619",128.754165861,36.4708339703333
"620",127.070832595,36.5125006353333
"621",127.19583259,39.3208338563333
"622",113.6124998,34.7208340403333
"623",127.829165898,35.1791673553333
"624",128.329165878,35.7541673323333
"625",126.829165938,36.3541673083333
"626",128.337499211,35.5791673393333
"627",127.045832596,38.2375005663333
"628",127.620832573,36.8041672903333
"629",126.604165947,35.2291673533333
"630",127.52916591,37.3791672673333
"631",128.120832553,37.0625006133333
"632",126.704165943,36.4708339703333
"633",129.170832511,35.2708340183333
"634",127.170832591,36.5875006323333
"635",126.554165949,36.6291672973333
"636",129.054165849,36.9708339503333
"637",128.670832531,37.7625005853333
"638",126.745832608,33.3291674293333
"639",126.379165956,33.3291674293333
"640",128.037499223,36.5541673003333
"641",127.020832597,37.9875005763333
"642",127.662499238,37.8208339163333
"643",128.504165871,37.3875006003333
"644",127.437499247,36.4625006373333
"645",117.070832995,32.5875007923333
"646",127.137499259,35.6625006693333
"647",128.604165867,35.3625006813333
"648",126.979165932,36.3208339763333
"649",128.354165877,36.6958339613333
"650",127.020832597,35.3875006803333
"651",127.554165909,37.1708339423333
"652",129.354165837,36.3125006433333
"653",139.570832095,35.7791673313333
"654",128.262499214,37.0125006153333
"655",127.120832593,35.0708340263333
"656",128.120832553,35.6958340013333
"657",127.079165928,37.7791672513333
"658",126.69583261,34.5375007143333
"659",128.920832521,36.9791672833333
"660",126.679165944,36.2041673143333
"661",127.870832563,36.5291673013333
"662",126.679165944,37.2375006063333
"663",129.11249918,35.7708339983333
"664",126.745832608,35.4875006763333
"665",127.512499244,37.5541672603333
"666",126.887499269,38.3291672293333
"667",126.770832607,37.8541672483333
"668",128.095832554,35.0958340253333
"669",127.562499242,36.6708339623333
"670",128.537499203,36.4791673033333
"671",138.987498785,35.2541673523333
"672",128.254165881,37.9041672463333
"673",128.179165884,37.7958339173333
"674",111.229166562,32.5875007923333
"675",139.020832117,34.9875006963333
"676",126.762499274,37.7708339183333
"677",128.079165888,35.2958340173333
"678",128.137499219,37.9958339093333
"679",128.787499193,37.1958339413333
"680",126.962499266,36.0291673213333
"681",127.654165905,35.5041673423333
"682",128.02916589,37.6541672563333
"683",126.879165936,35.6458340033333
"684",128.637499199,36.3208339763333
"685",128.545832536,35.2291673533333
"686",140.245832068,36.5291673013333
"687",127.170832591,34.8708340343333
"688",131.712499076,43.3291670293333
"689",126.929165934,35.3791673473333
"690",126.670832611,35.3125006833333
"691",127.86249923,37.9041672463333
"692",127.637499239,37.9708339103333
"693",127.662499238,34.9208340323333
"694",128.745832528,35.4291673453333
"695",136.854165537,35.2125006873333
"696",128.154165885,37.5458339273333
"697",117.020832997,40.3291671493333
"698",127.345832584,37.6875005883333
"699",128.079165888,38.0708339063333
"700",129.179165844,35.7458339993333
"701",127.054165929,36.7625006253333
"702",128.52916587,36.7208339603333
"703",127.212499256,35.4125006793333
"704",128.145832552,37.6875005883333
"705",126.554165949,36.6541672963333
"706",126.754165941,35.0291673613333
"707",128.979165852,35.2875006843333
"708",127.304165919,35.3875006803333
"709",126.77916594,37.3375006023333
"710",126.479165952,34.1791673953333
"711",128.354165877,38.4958338893333
"712",128.954165853,37.3958339333333
"713",113.620833133,34.4875007163333
"714",139.329165438,35.5041673423333
"715",127.61249924,36.1208339843333
"716",128.44583254,35.5625006733333
"717",126.870832603,34.9875006963333
"718",126.587499281,35.0625006933333
"719",127.662499238,36.8291672893333
"720",126.162499298,33.3291674293333
"721",114.004166451,30.4458342113333
"722",128.604165867,35.6791673353333
"723",127.370832583,38.5291672213333
"724",129.287499173,37.0541672803333
"725",127.912499228,37.8791672473333
"726",127.487499245,35.8875006603333
"727",135.52916559,35.1875006883333
"728",127.770832567,34.6875007083333
"729",127.037499263,36.5625006333333
"730",128.137499219,36.3125006433333
"731",127.52916591,35.3291673493333
"732",126.820832605,34.4125007193333
"733",119.462499566,29.6458342433333
"734",128.712499196,37.0958339453333
"735",128.329165878,38.4375005583333
"736",117.337499651,40.5708338063333
"737",119.045832916,34.3625007213333
"738",128.304165879,35.4458340113333
"739",127.229165922,37.8125005833333
"740",128.920832521,36.1708339823333
"741",128.504165871,35.7875006643333
"742",128.087499221,37.3708339343333
"743",126.795832606,35.3458340153333
"744",127.979165892,35.2041673543333
"745",126.970832599,35.7041673343333
"746",126.987499265,37.0958339453333
"747",127.287499253,35.3208340163333
"748",128.320832545,36.6541672963333
"749",129.054165849,36.1041673183333
"750",127.787499233,35.4625006773333
"751",127.987499225,36.0125006553333
"752",128.129165886,35.6708340023333
"753",128.454165873,38.1375005703333
"754",127.920832561,35.6625006693333
"755",127.537499243,35.3791673473333
"756",128.44583254,36.1375006503333
"757",127.662499238,36.0458339873333
"758",128.11249922,37.9208339123333
"759",128.729165862,35.4708340103333
"760",126.637499279,36.6375006303333
"761",127.987499225,36.4625006373333
"762",117.954166293,29.1291675973333
"763",127.154165925,38.2541672323333
"764",134.27916564,34.0458340673333
"765",129.070832515,36.5791672993333
"766",134.645832292,48.1958335013333
"767",128.020832557,37.9791672433333
"768",127.495832578,36.7125006273333
"769",128.44583254,35.5708340063333
"770",128.187499217,37.2875006043333
"771",135.479165592,44.8458336353333
"772",127.837499231,36.8041672903333
"773",128.454165873,37.4291672653333
"774",127.154165925,37.4791672633333
"775",139.504165431,35.3791673473333
"776",128.437499207,37.6791672553333
"777",128.712499196,36.5541673003333
"778",127.61249924,37.2708339383333
"779",126.595832614,35.4208340123333
"780",128.004165891,35.6375006703333
"781",136.1124989,34.8291673693333
"782",127.087499261,35.6875006683333
"783",128.587499201,37.2875006043333
"784",126.462499286,36.8625006213333
"785",127.829165898,34.9541673643333
"786",127.020832597,35.3208340163333
"787",127.312499252,35.3208340163333
"788",128.579165868,35.4791673433333
"789",127.904165895,35.4375006783333
"790",139.579165428,35.7041673343333
"791",127.712499236,37.7875005843333
"792",126.954165933,35.6291673373333
"793",127.86249923,36.1208339843333
"794",126.820832605,36.4375006383333
"795",126.670832611,37.4875005963333
"796",129.120832513,35.4291673453333
"797",139.087498781,35.6458340033333
"798",127.762499234,37.8541672483333
"799",128.595832534,35.3791673473333
"800",127.062499262,37.3208339363333
"801",129.19583251,36.1375006503333
"802",127.137499259,36.2958339773333
"803",127.254165921,34.9458340313333
"804",129.187499177,35.5625006733333
"805",128.037499223,35.8625006613333
"806",129.36249917,35.4958340093333
"807",127.937499227,35.9041673263333
"808",127.329165918,36.9375006183333
"809",118.120832953,32.3375008023333
"810",127.762499234,38.3041672303333
"811",141.804165339,39.0708338663333
"812",129.245832508,37.2291672733333
"813",127.770832567,37.1458339433333
"814",128.754165861,36.0708339863333
"815",128.879165856,36.0375006543333
"816",126.937499267,35.8625006613333
"817",128.162499218,38.0125005753333
"818",117.937499627,27.9708343103333
"819",127.712499236,35.8125006633333
"820",128.087499221,35.0208340283333
"821",127.179165924,35.7708339983333
"822",127.995832558,34.8208340363333
